,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
318,5.7,--,Ingo J. Biermann,David GineverAndré Schneider,"Two drug-addicted, incestuous, rich siblings kill a call-boy to make playing cards out of his skin.",42m,Deed Poll
319,7.1,--,Daniel Mulloy,Daniel Mulloy,Add a plot,5m,Sister
320,6.1,--,Cassandra Nicolaou,Cassandra Nicolaou,"On a late hot summer afternoon, Rebecca and Claire make love in bed and discuss their rocky relationship.",10m,Why I'll Never Trust You (In 200 Words or Less)
321,--,--,Luke Sieczek,Luke Sieczek,,30m,Home
322,6.9,--,Jaime Romandia,Jaime Romandia,Add a plot,--,Homeward Bound
323,7.5,--,Václav Svankmajer,Václav Svankmajer,,7m,Test
324,6.1,32%,John Regan,Shane BartlettRichard Parron,When a family moves across the street a young girl thinks she has met the man of her dreams. Prompted by an unsettling discovery she tries to uncover the truth behind her boyfriend's suddenly strange behavior.,14m,The Flock
325,8.4,--,Jinoh Park,Jinoh Park,"With dignity, an elderly lady goes to a park to find and eat her lunch of garbage.",4m,Lunch
326,5.6,--,Jinoh Park,Jinoh Park,A small boy makes a request to witness an event most children will never see.,12m,Request
327,--,--,Jinoh Park,Jinoh Park,"Under this sky, a woman has moral dilemma and makes a decision.",14m,Slowly Silently
328,6.2,--,Tom Gustafson,Tom Gustafson,"Screened in over 75 international film festivals (including the 2004 Tribeca Film Festival), ""Fairies"" is a musical fantasy come true. Timothy is bullied by homophobic classmates at his all boys high school. While studying A Midsummer Night's Dream, he imagines a world where he isn't so different. With the help of Midsummer, his quirky teacher, a spectacular musical d... Read all",21m,Fairies
329,--,--,Philipp Stary,Philipp Stary,,25m,Skifahren unter Wasser
330,--,--,Farhad Bazyan,Mehrnoush EsmailzadehSamira HoseiniMohammad Naderi,Add a plot,35m,Shadow of Winter
331,8.2,--,Oscar Daniels,Oscar Daniels,A strange symbiotic relationship develops between an armed robber and the ederly woman he holds hostage in her home.,27m,Among Thieves
332,--,--,Yasmina Cadiz,Yasmina Cadiz,"Inspired by an actual event, MAMA SAID is a powerful and inspiring moving portrait about the unbreakable spirit of a young child.",8m,Mama Said
333,7.3,--,Matti Harju,Matti Harju,"Seppo is a 50-year-old man living alone. He is inexperienced and still in the closet so he places a MEN SEEKING MEN personal ad in a newspaper. Kale is Seppo's 25-year-old son who he hasn't seen for the past 20 years, but now Kale has decided to pay his long lost father a visit. His timing could have been better.",12m,Mies etsii miestä
334,5.7,--,Arnaud Simon,Arnaud Simon,"Twenty-year-old Eugène is somewhat aimless and has not been doing well in university. He is staying in a small village for the summer. He awkwardly seduces Pierre, a slightly older man who is working for Mathilde as caretaker for the season. Pierre is initially open to the relationship, but quickly becomes reluctant to become too involved.",43m,Un camion en réparation
335,6.9,--,Rachid Bouchareb,Rachid Bouchareb,"Tells the tragic story of the Senegalese colonials who were drafted to help repel the German blitzkrieg invasion of France in World War II. ""The Colonial Friend"" is an animated film in storyboard form. This short film is included as a companion piece on the DVD of ""Days of Glory (Indigenes),"" by the same French director/screenwriter, Rachid Bouchareb, about 150,000 Be... Read all",9m,L'ami y'a bon
336,8.0,--,Scott Albanese,Stephen KingMatthew Sheppo,Alfie Zimmer is a traveling salesman at the end of his road and ready to say goodbye. But there is one bizarre love he just can't seem to part with.,15m,All That You Love
337,--,--,Melissa Lozoff,Lindsay KilgoreRebecca KirshSam Kirkpatrick,,--,Stalker/Stalker
338,--,--,Virginia Bach,Virginia Bach,"Jacques is a stutterer. In order to complete his medical studies and become a doctor, he must read the Hippocratic Oath: an overwhelming ordeal.",11m,Le serment
339,--,--,Steven and Wayne Benson,Steven and Wayne Benson,Add a plot,15m,The Elephant Graveyard
340,7.0,--,Hal Hartley,Patricia DunnockParker PoseyAdrienne Shelly,"Two charming but inept agents of the supernatural (sort of like cupid goddesses) decide to interfere in human affairs. Mini Musical Comedy. Like one of those Shakespeare situation comedies in the woods. Or the Beatles ""Magical Mystery Tour."" A mini-opera with some sort of dense but ultimately meaningless plot. There's a young man who works too much and who needs to fa... Read all",8m,Opera No. 1
341,--,--,H. James Gilmore,Tiffany Patrick,Add a plot,12m,Pale in Your Shadow
342,--,--,Maeyen A. Bassey,Maeyen A. Bassey,,8m,Truco
343,--,--,Robin Whenary,Robin Whenary,A young man lies motionless in a country lane. He relives events in his mind and all becomes clear.,3m,Blinded
344,6.3,--,Will Peña Navarro,Will Peña NavarroRicardo Salgado,Add a plot,8m,Pan comido
345,--,--,Jong-bin Yoon,Jong-bin Yoon,,32m,Identification of a Man
346,8.4,22%,Eme Guitron,Joey Jameson,Add a plot,9m,The Boss
347,4.9,86%,John Palmer,Anthony FureyJohn Palmer,A film about the rise and falls of relationships including a women who is dating someone that is a bit of a delinquent.,44m,The Archer
348,--,--,Joshua Sikora,Joshua Sikora,Add a plot,20m,Piraeus
349,--,--,Jon Pettersson,Jon Pettersson,,28m,Badvakten
350,6.0,--,Duke Johnson,Sage Wells,"In a seedy Hollywood motel where her mother works as a maid, a little girl must find the courage to confront the harsh reality of life when she discovers that nothing is quite what it seems, especially her big sister.",19m,Marrying God
351,6.9,--,Russ Emanuel,Emile Haris,A female assassin's personal and professional life collide.,14m,Girl with Gun
352,6.3,--,Heng Tang,Heng Tang,,20m,The Last Chip
353,6.7,--,Florence Miailhe,Marie DesplechinFlorence Miailhe,"Seven characters, who are not connected with each other, live a restless day in the district in renovation of a busting city. Each one pursues a distinct aim and nobody pays attention to the others. A rag doll passes from the hands of one character to the other's. And their ways criss-cross until they finally meet and unite.",15m,Conte de quartier
354,7.8,--,Celso R. García,Celso R. García,"A woman tries to get back her only companion in life, a cow.",12m,La leche y el agua
355,7.2,--,Andrew Kenneth Gay,Andrew Kenneth Gay,What would Jesus do if he were a teenage lesbian? That's the question Jamie wishes someone could answer for her as she struggles with her secret crush.,--,Melissa with a Heart Around It
356,6.9,--,Darius Clark Monroe,Darius Clark Monroe,"About familial relationships, forgiveness, sexuality, and spiritual healing. We learn that one should never judge a book by its cover, and before assuming anything, one should always seek out the truth.",12m,Testify
357,7.5,--,Isold Uggadottir,Isold Uggadottir,A modern-day coming out story about a young Icelandic woman living in New York.,19m,Góðir gestir
358,7.9,90%,Aleksandr Petrov,Ivan Shmelyov,"In nineteenth-century Russia, a teenage boy in search of love is drawn to two very different women.",26m,My Love
359,7.3,--,Hanro Smitsman,Anjet DaanjePhilip Delmaar,"Small events in the lives of three people eventually lead to the moment at which a boy throws a rock from a bridge to hit a car. Small, unimportant causes can have big consequences.",12m,Raak
360,--,--,Marco La VillaMauro La Villa,Marco La VillaMauro La Villa,A Mafia Don finds his wife in the arms of a business associate.,--,Sleeping with the Fishes
361,6.5,--,Broderick Fox,Broderick Fox,"In Los Angeles, Max and Haley go to a reading and book signing of Kyle, a friend of Max's from New York. Through flashbacks and conversations, we learn that they were more than casual friends, and Kyle's reappearance throws Haley and Max's relationship into question. Central to the two men's history was a Grand Canyon trip some years before. Max may need to travel tha... Read all",20m,"Love, Death, & Cars"
362,6.9,--,Cristian Mungiu,Cristian Mungiu,"In a shabby apartment somewhere in Romania, a man obsessively zaps between his TV channels despite the wife's complaints and nagging. But where his wife fails, a little man inside the TV will appear and tell Sotul a thing or two about the true mechanics of television zapping.",15m,Zapping
363,--,--,George Angeludis,--,A love argument into the night.,1m,Love Is Not an Easy Thing
364,7.0,--,Matthew Mishory,Matthew Mishory,A young voyeur follows a woman through a neo-noir metropolis.,1m,Nick and Kate
365,6.0,--,Alexandre Nahon,Alexandre NahonLaurent Vo Anh,,20m,Les ombres
366,--,--,Djamel Bennecib,Fabienne Mahé,The amorous tensions between two young gay women struggling to catch just a glimpse of happiness.,6m,Un aperçu du bonheur
367,--,--,Donna Vermeer,Roland BarthesDonna Vermeer,,12m,A Lover's Discourse: Fragments
368,--,--,Jon Rafman,Jon Rafman,"A man, tortured by a vague memory, interviews three women to see if he met them in the past.",10m,City Girls
369,--,20%,Jon Rafman,Jon Rafman,A teenage boy's epic struggle against an evil necromancer.,6m,Day of Reckoning
370,--,--,Troy Ransome,Vincent Harris,,21m,A Dream Deferred
371,--,--,Trey MitchellGreg Hallmark,Caryn CastNate GriffinAbigail Hall,,7m,Pieces
372,6.9,--,Yasuhiro Yoshiura,Yasuhiro Yoshiura,"In the far future when the continuity of the history has been lost, humans live in an ever more deteriorating completely artificial and enclosed world. The sea and the sky have disappeared, and the only window to ""living"" scenery exists in the records from the past, excavated in the relic.The Bureau of Record Excavation is an organization responsible for this task. Ur... Read all",23m,Peiru Kokun
373,--,89%,Ryan Smith,Ryan Smith,,10m,Ordinary People
374,6.7,--,François Ozon,François OzonHenry de Montherlant,A young Frenchman is determined to dump his girlfriend due to her invariable excessive tardiness.,30m,A Curtain Raiser
375,7.0,--,Rafael Kapelinski,Rafael Kapelinski,"Katowice, Poland, 1982. The communist government has imposed Martial Law to crush the Solidarity movement. Against this backdrop, a teenager falls in love for the first time.",33m,Emilka placze
376,6.8,--,Radu Jude,Andrei ButicaRadu JudeAugustina Stanciu,"Tavi,a forty-year-old divorced father, comes to his ex-wife's home to repair his four-year-old daughter bike, Alexandra. He realizes with amazement that Alexandra does not call him ""Daddy"" any more. He asks an explanation from his ex-wife...",24m,Alexandra
377,--,--,Brad Holt,Brad Holt,A man suffering from OCD goes through his morning routine and tries to leave his home--only to discover that something won't let him.,8m,Trapped
378,5.9,15%,Brandon Fraley,Brandon FraleyJerry Katac,"Isolated and surrounded by a desolate and forbidding landscape, the abandoned mill town should have been perfect. The plan was so simple. Afterward, he'd meet them here, divide up the loot, and they'd go their separate ways. But when they got there, things got complicated. There is no such thing as easy money. And it turns out the west is still wild.",17m,Revolver
379,7.6,--,Dominic Scott Kay,Dominic Scott KayRon Krauss,"Based on a true story by Dominic Scott Kay, ""Saving Angelo"" is the heartwarming story of a boy who discovers an abandoned dog left for dead on the side of the road who he ultimately brings back to life. The boy's selfless acts continue as he secures a home for the dog in the local firehouse.",--,Saving Angelo
380,6.0,--,Joaquim Pinto,José Pedro Penha,"The Seara Velha is one of the most secluded mountain villages in Trás-os-Montes, at a time when the Napoleonic troops are already being routed, and trying to pass the high mountains towards Spain. Sporadic shots in the distance testimony that there is some opposition conducted by the local men, ambushed in the hills, against the retreating Napoleonic army. The village... Read all",24m,Para Cá dos Montes
381,7.3,--,Olivier L. Brunet,Dominique BlancAndré S. Labarthe,,18m,Le mariage de Fanny
382,--,--,David White,David White,Add a plot,--,Snarl
383,--,70%,Peder Pedersen,Peder Pedersen,,8m,Stille hjerte
384,6.2,--,Gabrielle Russell,Bryony Ive,"Two teenage boys get stoned in a boat and enjoy an imaginary journey, until moment of intimacy takes them both by surprise.",--,Keel
385,8.0,--,Donlee Brussel,Donlee BrusselMaximillian Meehan,How do you get over your last girlfriend? Drinking? Ranting? Raving? Taking a ride home from a total stranger?,12m,Intoxicated Demons
386,6.8,--,Bill Cornelius,Bill Cornelius,"A social outcast falls in-love with a mysterious girl who has a dark secret, a secret that drives the couple to fight to survive both high school and the pursuits of an evil corporation.",19m,Lavorsia
387,7.6,--,Mauricio García Castellanos,Mauricio García CastellanosJosé Miguel Núñez,,10m,Caso terminal
388,--,--,Victor Audiffred,Victor Audiffred,Add a plot,12m,Clasificados
389,6.0,--,Mark LundAdam Starr,Mark Lund,China's first manned mission to the Moon reveals the Apollo 11 cover-up that mankind has never been alone.,25m,First World
390,6.9,--,Stephen Rollins,Amy Beth BennettScott MatlockStephen Rollins,"Two Army Officers, best friends since childhood, and their families' lives are changed forever by the events of 9/11.",30m,American Identity
391,7.1,84%,Steph Green,Roddy DoyleSteph Green,"Captures the experience of being the new kid in school through the eyes of Joseph, a nine year-old African boy.",11m,New Boy
392,6.3,--,Hannaleena Hauru,Hannaleena HauruTanja Heinänen,"Kaarina is an unemployed Finnish sawmill worker, who travels to Argentina to work after having enough of the short term jobs and relationships back up North. The film is a personal statement about the ongoing global transformation of the forest industry.",12m,Jos kaadun
393,7.6,--,Ricky Rijneke,Ricky Rijneke,"Wing is six years old and is living in the Netherlands with her family, who are expatriates from China. Little Wing is fascinated by marine life and curious about her ancestral homeland of China. Fantasy and reality begin to mingle in a story concerning little Wing, an old lady who does not talk, some fish and a cup of tea.",13m,Wing: The Fish That Talked Back
394,--,--,Kevin Thompson,Alice KimKevin Thompson,"It is 1920s, Andalucía, Spain. Sasha García, the oldest child and only son of an affluent farmer, lives a storybook life. He works the land that he loves by day, and secretly falls into the arms of his lover, Emilio, by night. But when Sasha's serious yet permissive father finally puts his foot down, the son must face the prospect of marrying Isabel, the daughter of a... Read all",14m,The Orchard
395,7.5,--,Adam Davis,Adam Davis,"Arguments. Accusations. A relationship on the rocks. When Lynn Margolis decides the best way to deal with her problems is to not deal with them, she heads to the airport to try to escape. If only it were that easy. As she moves through the busy airport her inner thoughts and emotions come to life, forcing her to confront the conflicts she'd rather avoid. When her flig... Read all",20m,The Cookie Thief
396,7.8,40%,A.J. IngogliaBob O'Reilly,Charles Hall,"Brooklyn-born Frank Rice is harboring a secret. Marie Quintero of Long Island is desperate for answers. In the aftermath of September 11, they will meet and begin a journey of remembrance, self-discovery, and quiet heroism. A journey of revelations.",28m,Paper Angels
397,6.0,--,Nikos Pastras,Nikos Pastras,A woman finds herself lost wandering in the streets. She remembers nothing. She reaches a hotel. The mystery has begun.An old film reminds her of something. Does she know this hotel? Has she ever been there? Who are these twin men? The things which happen accidentally. Everything is connected. May be not. The confidence in strangers. People's deep darkness. The death ... Read all,15m,Theremin
398,6.6,--,Jean-Marie Straub,Cesare Pavese,Jean-Marie Straub's first film after the death of Danièlle Huillet is a love poem to her.,26m,Le genou d'Artémide
399,6.7,--,Julius Onah,Julius OnahMatthieu Taponier,A family on its way home is forced to deal with circumstances they would never hope for.,12m,The Boundary
400,8.7,--,Dmitri Frolov,Dmitri Frolov,"Everyone has to be ready to appear before God, or it is irrevocably too late. My Lord. Save our guilty souls. Do not desert us. According to the short statement by the artist.",6m,The Leaving
401,--,--,Hiroshi Toda,Hiroko TodaHiroko TodaHiroshi Toda,A housewife with a boring life has only one pleasure: sneaking into peoples' houses and spying on them. But this behavior is blown away by the summer wind.,20m,Natsu no onna
402,7.2,--,Kimberly Peirce,Kimberly Peirce,,15m,The Last Good Breath
403,5.4,--,Liang Zhao,Liang Zhao,"In what is maybe the most exhilarating cinematic burst of anarchic energy since Zero For Conduct, a young man is filmed systematically smashing and wrecking an area of abandoned buildings at night, to the accompaniment of vigorous music.",9m,Bored Youth
404,7.1,--,Robert Bradbrook,Ian Sellar,"A sweet reminiscence about a family of four children and their RAF-veteran dad, who knows the timetable of every bus in London, but realizes his large family needs a car. He buys a Peugeot station wagon - license plate GFP831E, and the family sets off for annual holidays exploring every corner of Europe - ""adopting local customs but never forgetting who won the war."" ... Read all",12m,Home Road Movies
405,--,--,Maria Clara Escobar,Maria Clara Escobar,,--,Domingo
406,--,--,--,--,--,12m,Track Marks
407,--,--,Anna PolibinaAnna Aleksandrovna Polibina-Polansky,Anna Polibina-PolanskyAnna Aleksandrovna Polibina-Polansky,"This is a story of Emily Dickinson (in two parts) that was up screened by Anna Aleksandrovna Polibina-Polansky. The movie appeared in Moscow, in the year 2005. The plot, the script in verses, the drawings and the music are all by Anna Polibina-Polansky who also embodied the role of Emily Dickinson.",18m,At the Unheard Frigates of June
408,6.7,--,Jane Campion,Jane Campion,A story through a child's eyes about living through a drought.,18m,The Water Diary
409,7.6,--,Nash Edgerton,Nash EdgertonDavid Michôd,A young man tries to make things right again in his relationship after he and his girlfriend get in a fight.,9m,Spider
410,7.1,--,Sasha Collington,Sasha Collington,"Two schoolboys throw fourteen year old Anita's glasses into the wood as a prank. Trying to retrieve her glasses, Anita stumbles upon a beautiful stranger who helps her to regain her sight.",5m,Four Eyes
411,--,--,Ednéia DiasRosângela Rocha,Mário Bortolotto,Add a plot,--,"Billy, A Garota"
412,6.8,--,Magnus Holmgren,Magnus Holmgren,On the hottest day of the year a husband figures out a way to get rid of his annoying wife in a game of scrabble.,8m,Lägg M för mord
413,7.4,41%,Marcia Ong,Marcia Ong,8 year-old Kristy fights with her mom for the right to wear her favorite t-shirt.,7m,Kristy
414,6.5,--,Anthony Forrest,Josh MannJim Roof,"A story that centers around one man and his relationships, and shows how fear and paranoia not only threaten everything he has, but lead to an unexpected breaking point.",15m,Distrust
415,8.0,--,David Jiblaze,David Jiblaze,Anna needs money for her son. The father says no and swears he's got none. Some men show up and they have a gun.,25m,Beholden
416,8.2,--,--,--,--,12m,The Man Inside
417,8.7,94%,Jakob Rørvik,Jakob Rørvik,"Lena is a young art student new to London. Calling it her art project, she obsessively follows and takes pictures of an unwitting Sol. He is a scruffy, charismatic 20 year old, by all appearances homeless, who drifts around in numerous detached relations to people affiliated with the art scene. Her project takes a wrong turn when Sol discovers her. Fascinated by her o... Read all",35m,Scratch
418,7.2,--,Patrik Eklund,Patrik Eklund,A man who still lives with his parents tries to realize his dream of becoming a magician.,22m,Instead of Abracadabra
419,6.9,--,David O'Reilly,David O'Reilly,A troubled relationship between a Cat and Mouse set in the distant future.,10m,Please Say Something
420,7.1,--,Gay Abel-Bey,Gay Abel-Bey,,--,Fragrance
421,5.8,47%,Theo Burkhardt,Bo HowellEva LosethPaul Rudd,,5m,Picture Perfect
422,--,--,Johannes Pinter,Johannes Pinter,A man trapped in a morose room confronts hateful messages.,13m,Dunkla rum
423,--,--,Carolina Rivas,Carolina Rivas,A suicide breaks the daily routine of a bachelor.,5m,La vida se amputa en seco
424,--,--,Richard Sarafian Jr.,Richard Sarafian Jr.,A man spends the night of his life in jail after he is arrested for drunk driving.,30m,At the Hands of Another
425,--,--,Giacomo Bosio,Giacomo Bosio,"A young man lives a completely passive life, not knowing he is a character invented by a mysterious writer. When the writer decides to give up his work, his character will have to learn how to live by himself.",27m,The Arch
426,--,--,Jack McClintock,Doug Hughes,A father's obsession with helping police solve missing children's cases in hopes of somehow avenging the kidnapping and murder of his own daughter.,8m,Searching
427,--,--,Gabriel R. Asoka,Laura Carter,,2m,Brush
428,--,--,FJ García,FJ GarcíaCristina Saura,,7m,La noche del 28 de diciembre
429,--,--,Valérie Moncorgé,Valérie Moncorgé,Add a plot,40m,Forcené
430,6.7,--,Piotr Subbotko,Piotr Subbotko,"A teenage boy raised by a single mother. In his everyday life he has difficulty finding a common language with his mother who is trying to make a new life for herself with a younger man. It is easier for him to get on with his pregnant friend, Monika, who is his senior by a few years.",5m,Synek
431,8.2,92%,Kunio Kato,Kenya Hirata,"To save his house from rising flood waters, an old man uses bricks to build it higher, then he relives events from his past while searching for his dropped pipe.",12m,The House of Small Cubes
432,6.2,--,Neil Murphy,Neil Murphy,"Douglas is a hard working independent man who has made a great life for himself. This contrasts sharply with the life that his father lead. Douglas' father, Leonard was an often out of work writer who could not provide financial stability for Douglas as a child. Douglas is reflecting back on how he treated his father growing up and the disdain he felt for him not bein... Read all",10m,Breadwinner
433,7.6,--,Sash Andranikian,Charles Hall,"A young widow arrives at a deserted downtown parking garage to collect her deceased husband's car, only to find herself reliving his tragic death and discovering the depth of her compassion.",13m,October Haze
434,5.8,--,Petra Costa,Petra Costa,"In Undertow Eyes, Vera and Gabriel, an elderly couple, navigate through past and present, telling their own life story. Their remembering, rendered in images from family archives that confound themselves with images of the present, suggests a personal diary on love and death.",20m,Olhos de Ressaca
435,--,--,James Haruo Forbes,James Haruo Forbes,Add a plot,38m,Eye for a Tooth
436,5.6,--,Noah Pink,Noah Pink,A Zambian rapper puts it all on the line to get him and his friends to New York City.,42m,ZedCrew
437,8.1,--,Flavio Alves,Flavio AlvesJoão Silvério Trevisan,"A reclusive, elderly widow, living alone in the city, begins a mysterious friendship with a silent caller.",15m,The Secret Friend
438,6.3,--,Alexander Pfeuffer,Alexander Pfeuffer,"After the death of his father, Paul (18) meets Dresen (60), who also suffered a loss. The two of them spend the night together. But their suppressed mourning turns into aggression. The situation is about to escalate.",22m,Hinterbliebene
439,7.3,--,Christopher Kezelos,Christopher Kezelos,"Born into a world of numbers, an oppressed zero discovers that through determination, courage, and love, nothing can be truly something.",13m,Zero
440,--,--,Carlos Reygadas,Carlos Reygadas,Civil war in Belgium. Charles and Bruno are childhood friends. Walloon and Flamenco. Now one is a prisoner of war in the custody of the other.,20m,Prisioneros
441,7.7,--,Tony Oursler,David Bowie,,4m,Empty
442,--,--,Neil HuberDesmond Sargeant,Desmond Sargeant,Two best friends are collectively fired from their jobs and try to find direction to their bleak existence.,19m,Dogstar
443,7.0,48%,James Keaton,James Keaton,A year after his wife leaves him; Jeff seeks solace in meeting women through lonely hearts dating. His attempts are emotionally unsuccessful and Jeff can't seem to move on. His denial manifests itself as a talking soft-toy pig that gives Jeff advice on his dating technique. But when Jeff meets a pretty girl in a sandwich shop; he realizes that he has promised to take ... Read all,14m,Lonely Hearts
444,--,--,Biff Yeager,Stuart Creque,"Tina is coming home from the women's clinic, and Jimmy is packing to leave. Can they find a way to get past her abortion and stay together?",12m,Autonomy
445,8.0,87%,Jérémy Clapin,Jérémy ClapinStéphane Piera,"Having been struck by a 150-ton meteorite, Henry has to adapt to living precisely ninety-one centimeters from himself.",13m,Skhizein
446,--,--,Jenifer Westrup,Jenifer Westrup,One woman's recipe for reclaiming her freedom.,13m,Under Lock and Key
447,8.5,--,Daniel Taylor,Daniel Taylor,A madcap comedy about a professor on the hunt for a stolen dog.,11m,Cat Eats Dog
448,7.4,--,Jason Bognacki,Aline BognackiJason Bognacki,"A thrilling tale of love and jealousy, takes a supernatural turn when a crime of passion and greed becomes an inescapable nightmare.",4m,The White Face
449,7.1,--,Dan Hannon,Dan Hannon,"A young woman who has tragically lost the love of her life stumbles upon a powerful phenomenon while grieving at a place very special to them, a small pond.",20m,The Pond
450,7.2,--,Daniel Long,Milton Liu,,17m,Pigeon Kicker
451,8.7,--,Bartek Rainski,Pietro FreddiBartek Rainski,A man breaks into an apartment in New York City. While robbing the place he discovers something that will change his life forever.,27m,Objects in Mirror Are Closer Than They Appear
452,6.2,--,Blandine Lenoir,Blandine Lenoir,Add a plot,35m,Monsieur l'abbé
453,--,20%,Colin Hickey,Paolo ChiantaColin Hickey,A young father abandons his only child and sets out on a journey of self discovery.,10m,The Builder
454,--,--,Coral AikenEve Majzels,Coral AikenTobias HughesEve Majzels,"A young girl discovers a secret theatre hidden in the deep prairies. With a cabaret of sad double acts, aging burlesque dancers and tired magicians, La Revue takes a humorous and macabre look at the forgotten arts of Vaudeville.",5m,La Revue
455,5.3,--,Beni Atoori,Beni AtooriMitchell Cohen,The sun failure to rise one morning with no scientific explanation. The resulting panic and global chaos challenges both one faith in mankind and in god as people struggle to find meaning in this apocalyptic event.,--,Good God Bad Dog
456,--,--,Lunden De'Leon,Lunden De'Leon,A teen struggles with his criminal past and his brother who is a cop.,3m,Between Brothers
457,7.4,--,Eric Wobma,Eric Wobma,"During one single night Maestro Federico Fellini takes us with his taxi on a road movie through his oeuvre, and through Amsterdam.",27m,Oi'Clowns - Een Hommage aan Federico Fellini
458,8.2,--,John Robinson Irwin,John Robinson Irwin,"Told through the eyes of a young journalist named Maya, who has inadvertently gotten captured into a human trafficking ring while doing an investigative article on the treatment of illegal immigrants in America.",13m,Sold
459,--,--,Ismael Nava Alejos,Naivy Nallely Zamora Sepúlveda,"Mariana and Jaime are two young people who work in a circus at the beginning of the twentieth century. They are childhood friends, she plays the piano and he is an acrobat. In the past months a love bond has been developing among them, but an accident will change the course of their relationship.",12m,Silencio
460,6.0,--,Matthew BezanisLawrence GiseLeslie Hucko,Lawrence Gise,A lonely man on the brink of emotional desolation talks to his Oatmeal. His need for friendship compels the man to a bizarre act.,10m,Bowl of Oatmeal
461,6.5,--,Kira Muratova,Sergey Chetvertkov,A couple of post-Soviet slackers want to record a video message for their friends who have moved to the United States.,20m,Pismo v Ameriku
462,5.7,--,Dario Argento,Roberto Gorla,Add a plot,1m,AIMA: Vicolo cieco
463,--,--,Mark Penney,Mark Penney,Pakistani Terrorists plan an attack on an unnamed Western target.,12m,An-Nehr
464,7.1,--,Michael SandovalShashi Balooja,Shashi BaloojaCecile GeorgeMichael Sandoval,"Dr. Abbas Imad, Grandma Ariana, and Abbas' lover Karl, re-define life, love and relationships when Grandma's erratic behavior proves not to be what it seems.",27m,Ariana
465,--,--,Russell Patrick Nohelty,Russell Patrick Nohelty,Add a plot,--,Going Home
466,7.9,--,Petros Fitsialos,Petros Fitsialos,Karma unfolds on four drug addicted college students that cause problems on campus.,19m,Good Day LA
467,--,--,Kerri HughesBrendan JoyceMatt McClanahan,Brendan Joyce,,33m,The Stranger
468,--,--,Michelle Manas,Michelle Manas,A young Asian-American actress auditions for the role of Anna May Wong (the first Asian-American actress to gain success in Hollywood in the 1930s) for an upcoming biopic; only to discover the hardship she faces mirror that of the actress she wants to portray.,5m,Being Anna May
469,6.5,94%,John Wynn,Moniqua PlanteJohn Wynn,"While laying in bed, a mysterious couple confronts their undeniable emotional and physical connection, but when their violent past collides with their peaceful present they come face to face with a dangerous future.",10m,Pillow Talk
470,6.5,--,James Keaton,James Keaton,"David's 29th birthday also happens to be the day of his father's funeral. When David discovers that he shares that birthday with a Hollywood star, it begins to feel like his life is a series of missed opportunities. But that self-obsession threatens to destroy his relationships with his unemotional mother and disabled teenage sister when they need him the most.",23m,Lost Connection
471,--,67%,Scott GabrielElish Healy,Scott GabrielDavid GoldfrankElish Healy,"It's hard to find the right husband. Especially when you're cursed. Beautiful and bright, Ilona is quite the catch. But she has a peculiar problem. She can't seem to keep her fiances alive long enough to marry them. Suitors beware.",4m,One More Time
472,8.5,--,Andrew Traister,Pete KelleyAndrew Traister,"The constancy of love and devotion is a rare commodity yet one man passes through his life with the ever present connection to one woman. Through war, marriage, illness and finally death we see that the one we love is sometimes just out of reach but the love we feel for them is always within our grasp.",14m,Just Out of Reach
473,7.3,--,Jaime Dezcallar,Jaime Dezcallar,A man with arachnophobia buys a poisonous bird spider and sets it free in his apartment.,14m,La migala
474,--,8%,Christopher Jordan Woodring,Christopher Jordan Woodring,"When a couple's inability to get pregnant threatens to tear apart their marriage, the wife takes it upon herself to reignite their lost passion.",15m,Backseat
475,7.4,--,David Sauers,David Sauers,A tight knit group of friends struggle to find a friend who is now living on the streets.,--,The Water's Edge
476,--,57%,Harpreet Sandhu,Marina Loos,Will Tillie commit?,23m,My Suicide
477,8.1,--,Stev Elam,Sunil Sadarangani,"Based on true events, the film is the meeting of two people, at a bus stop in LA, from diametrically opposite cultures. The more they interact, they realize one common factor brought them together as their lives intersect in transit.",8m,In Transit
478,--,--,Donna 'Chipmunk' McCusker,Donna 'Chipmunk' McCusker,"PLAY DOLL explores the chilling reality of domestic abuse behind the doors of a seemingly perfect family at Christmas time. The daughter's wish for a doll, with whom to share her deepest secrets, drives the plot of this artistically twisted thriller themed around denial. Also featured in the dynamics of PLAY DOLL is a warm but alarming introduction to the new cartoon,... Read all",11m,Play Doll
479,7.9,--,Todd L. Green,Todd L. Green,"Gina, an attractive and successful young woman, has an extremely embarrassing social problem. And neither Doctor Carter nor her date, Thomas, are making things any easier.",10m,After the Thunder
480,--,--,Christopher J. Dinnan,Andrew VachssChristopher J. Dinnan,"A story of friendship, bred by the streets of Detroit and betrayed cruelly.",9m,Dead Game
481,--,--,Arik Alon,Arik Alon,,--,Li-77
482,8.8,--,Ken Russell,Ken Russell,"Journalist Josephine Heatherington investigates the death and life of the Reverend H. Davidson, a vicar who was defrocked after taking in prostitutes; after the defrocking, he preached at the end of Brighton Pier, re-enacting scenes from the Bible, and when he re-enacted ""Daniel in the Lion's Den,"" he was eaten by a lion. Based on a true story.",27m,Lion's Mouth
483,--,--,--,--,--,9m,My Most Difficult Case
484,--,--,Matthew Chevlen,Matthew Chevlen,,--,Why the Moth Loves the Flame
