,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
331,--,--,Leonardo BorelliDimitri Kozma,Dimitri Kozma,"Brazilian Short horror movie. Valdeir is a coroner who loves to work with dead bodies. Gore and graphic horror directed by Dimitri Kozma and Leonardo Borelli. In black and white, this is a violent movie in the old tradition of ""trash"" style.",9m,Prazer Macabro
332,6.2,16%,Jay Holben,Stephen King,Two girls named Pamela and Rebecca wake up after a night of heavy drinking and get paronoid about what they got up to the night before.....,8m,Paranoid
333,6.8,--,Ian Fischer,Ian FischerF. Paul Wilson,Pro-life house wife falls in love with the latest trend to hit New York City: handbags made out of fetal skin.,15m,Foet
334,--,--,M.C. Griffin,M.C. Griffin,,8m,Happy Homicidal
335,7.7,--,Peter Cornwell,Mark BradridgePeter CornwellAndrea Del Bosco,"Ben, our main character, wakes up in an unusual hospital after seemingly landing on an asphalt road due to a car collision. He later wakes up to the sound of dog barking and decides to explore the hospital. After he studies the hospital, noticing all the details from the plain white hallways from the surgical tools spread about the rooms, he realizes this isn't a norm... Read all",15m,Ward 13
336,6.6,--,Shûhei Morita,Shiro KuroShûhei Morita,"A young boy named Hikora enters the ruins of a forbidden city with a group of other children to play ""Otokoyo"" (a game of hide-and-seek where the players are said to be kidnapped by ghosts and demons) to find his missing sister.",25m,Kakurenbo
337,7.7,--,Jalmari Helander,Jalmari HelanderJuuso Helander,In this sequel to 'Rare Exports Inc' we are shown the horrendous results of abusing Father Christmas.,10m,The Official Rare Exports Inc. Safety Instructions 2005
338,7.1,--,Brian Haynes,Brian HaynesStephen King,"Briggs Sheridan is not that bad a guy, but he's going to have to fake it if he wants to survive the next four days. He owes Mr. Reggie fifty grand and it's time to pay up. Mr. Reggie has a solution, though . . . a job. All Sheridan has to do is complete one simple task and he will make it through the week with all of his body parts intact, as long as the job doesn't k... Read all",24m,Popsy
339,6.0,--,Sarah Sterchele,Matthew BalkeStephen King,"The film follows a gunslinger's quest to find his betrayer and enemy, The Man in Black. He discovers an abandoned town and it is there where he encounters a trap set by The Man in Black.",12m,Walking Ghost
340,5.0,--,Joe Castro,Joe Castro,Terror Toons 1.5 brings back some of the characters from the original classic Terror Toons (2002) but with another family.,9m,Terror Toons 1.5
341,--,--,Darby Kern,Darby Kern,,5m,The Jacobi Stone
342,--,--,Anju Purushot,Anju Purushot,"A story that is embedded with a deep sense of religious and superstitious beliefs, Kalpitham is a tale of a family which is faced with uncertainty when a talisman enters their lives. The story narrates the trials and tribulations that they undergo when fate decides to deal them a bad deck of cards.",25m,Kalpitham
343,--,--,Arvidsson MattiJens Norén,Matti ArvidssonJens Norén,"Alex and her boyfriend are having a romantic picnic in the woods, but somebody's watching. Alex gets abandoned in fear by her boyfriend when they find a dead body, Alex is marooned in the dark forest, but she is not alone, not tonight.",26m,Skogen
344,5.4,--,Rodolfo Weisskirch,Stephen KingRodolfo Weisskirch,,--,El sueño de Harvey
345,--,--,Hannah Gal,Billy MacKinnon,"A stranger than fiction horror story, based on true events that shocked America in 1970. Announced on the main evening news: a thirteen year old girl is discovered in LA suburb after being held prisoner in a room, harnessed to a potty chair for twelve years.",18m,Savage
346,6.2,--,Benni DiezMarinko Spahic,Benni DiezMarinko Spahic,A drug deal spirals out of control in a subterranean night club filled with unnameable evils.,20m,Kingz
347,8.0,--,Kevin Shulman,Kevin ShulmanNathaniel Shulman,"An American Journalist awaits her execution by beheading, from terrorist sleeper cell.",--,The Eyes of Samir
348,7.4,--,Carlos García Campillo,Carlos García Campillo,"After Jacinto falls into a strange crack in the ground from which a strange lament is heard, his family will discover that the true devil might be among themselves and not inside this dreadful place.",11m,El quejido
349,6.0,--,Aurelio Voltaire,Richard Butler,Richard Butler of the Psychedelic Furs narrates this prehistoric postcard of love gone wrong between a stop-motion T-Rex and a Pterodactyl.,1m,Transrexia
350,4.1,--,Geoff Harmer,Andy GrayGeoff HarmerRussell Spicer,"The illegal drug supply in a small English town dries up, causing addict Whitfield to take desperate measures. On a cold turkey night, he comes across a tramp who offers him a box that will give him what he wants.",--,Hellbent: A Hellraiser Chronicle
351,6.0,--,Pieter Kuijpers,Pieter Kuijpers,"For Rose, who's 12 years old, things go bump in the night: are they real or a dream, benign or evil? After a halfhearted attempt to find a babysitter, Rachel and Paul go off to a party leaving Rose in her own care in a remote and rambling old house. She goes to bed after checking house and garden with her flashlight and not succeeding in finding her pet. When the fron... Read all",16m,Darkling
352,7.0,--,Dennis Bots,Dennis Bots,Three children experiment with an Ouija board at a thrilling location but it doesn't go well...,8m,Reflecment
353,--,--,Kevin Finnerty,Kevin FinnertyMatthew James Santoro,The Sheriff investigates a gruesome murder in the woods.,3m,The Sheriff
354,--,--,Sebastian Radtke,Sebastian Radtke,,12m,Wenn es Nacht wird...
355,--,89%,Ryan Smith,Ryan Smith,,10m,Ordinary People
356,--,--,Bazz Hancher,Bazz Hancher,"Two men decide to break into a house while the owner is out, however, they do not realize what else lurks in the house as well as the old man.",--,Number 50 Peel Street
357,5.6,--,Adam Wingard,E.L. KatzAdam Wingard,"Samantha, Lydia, Isabella, and Lisa. These four young women are about to learn that humanity is just an irrelevant flame burning nowhere in the vastness of space. Their dreams will be shattered and one man will marvel at the evil he has committed.",6m,1000 Year Sleep
358,6.8,--,Jason Bognacki,Jason Bognacki,"A blood-drenched psychological mystery through the distorted gaze of Lynda and her fantasy self, Loma, heroines who both try to redeem Lynda from a tragic past.",30m,The Red Door
359,--,--,Mark Adams,Mark Adams,"Charlie learns the fundamental rule of witchcraft when the ghosts of his past come back to haunt him, threefold.",5m,Threefold
360,--,--,Gordon Volk,Katia SagemüllerGordon VolkAnnette von Droste-Huelshoff,,9m,Loup Garou
361,7.4,--,Kyle B. Thompson,Kyle B. Thompson,"Set during the 1930's, a young woman is haunted by the spirits that live within her room.",--,Shadow of a Candle
362,6.2,17%,Barry L. Caldwell,Mark Garbett,"When Carol looks into a mirror -- any mirror -- she sees images that horrify and repulse her. She's not a Medium, she's not a Ghost Whisperer, she's a frightened young woman on the edge of madness. Will the handsome stranger who offers to help turn out to be her salvation, or her final vision of terror?",16m,Reflections
363,--,--,Chris AndrewsKelly Smith,Kelly SmithChris Andrews,"On a fog-shrouded moor, a stressed city worker offers shelter to a stranded hiker. Talk soon turns to the legend of a brutal serial killer who preys on local backpackers.",6m,Unmotivated
364,--,--,Johnny Terris,Johnny Terris,"A lonely, country housewife kidnaps a husky repairman and locks him in her garage.",22m,The Sacrifice of Colin Wadden
365,--,--,Matias Penachino,Elohim CoronaJay De La CuevaMarcelo Lara,,--,Moderatto: Lycantrhopy
366,--,--,Pablo Guisa Koestinger,Waldo Facco,Add a plot,--,Thermo: Alza la voz
367,7.6,--,Jason Bognacki,Jason BognackiChris Mammone,"The Red Door is a modern Giallo genre film, a blood-drenched psychological mystery told through the distorted gaze of Fabi who fantasies two younger versions of herselfLoma and Lynda; heroines trying to atone Fabis tragic past. The Red Door is a modern novella not quite a short story and not quite a novel, but definitely a modern Giallo story*. *The word giallo is I... Read all",40m,Loma Lynda: The Red Door
368,--,--,Denise Sganzerla,Denise Sganzerla,Add a plot,--,Desterro
369,--,--,Alan Watkins,Alan Watkins,A man who lives alone has a small clown doll that starts urging him to do things against his will.,3m,Blood Clown: Playtime... Is Over
370,6.9,--,Rodney Altman,Rodney AltmanEmma HealdStephen King,Add a plot,17m,Umney's Last Case
371,--,--,Gabriel Ramirez,Eric SalazarAdriana GarciaEdgar Ituarte,,11m,The End
372,5.7,--,Paul Campion,Paul Campion,"In a secure military laboratory, a Scientist has become obsessed with the strange half-eel, half-human creature he's studying. When she beckons him to her, it's the call of a siren...",5m,Eel Girl
373,5.4,--,Justin Trefgarne,Justin Trefgarne,"Alice has been told she will never have a child. One day she hears a baby crying in the attic. Her husband dismisses it as fantasy, but a visit to the doctor provides some shocking news.",12m,Unborn
374,7.5,--,Nick Thiel,CJ JohnsonNick Thiel,Two strangers try to survive in a small house from an alien attack.,18m,Creepers
375,7.5,--,Thomas OberliesMatthias Vogel,Thomas OberliesMatthias Vogel,Add a plot,12m,Arbeit für Alle
376,6.3,--,Lucas Figueroa,Lucas Figueroa,"Four friends play soccer on the street. Suddenly the ball falls inside ""Evil Grandma's"" house.",12m,Porque hay cosas que nunca se olvidan
377,6.4,--,Denis Rovira van Boekholt,Liliana CabalDenis Rovira van Boekholt,A short-film half way between horror and Sci-Fi. The feared consequences of global warming are at their peak when one man crosses the New Sea trying to save his daughter from the clutches of death. A tale about going beyond the limits of the human race and the survival of the species.,15m,Lazarus Taxon
378,6.9,--,Andy Muschietti,Andy Muschietti,A young girl wakes up and tells her sister that their mother has returned home.,3m,Mamá
379,8.5,--,Scott Belyea,Scott Belyea,A young couple find themselves on the outskirts of town and are faced with a shady business deal that could mean the end of their relationship.,15m,Nomansland
380,--,--,Dane NevesTanner Tokuyama,Dane NevesTanner Tokuyama,"In order to rid themselves of a terrifying ghost, two boy must venture into a mysterious territory to return a ring to the ghost's place of death.",7m,At Dead's End: Man vs Supernatural
381,5.2,--,Paul T.T. Easter,Paul T.T. Easter,"Jakes needs a clean getaway car for a job but he has to pay someone a visit on the way. When you owe, you pay one way or another.",15m,When You Owe You Pay
382,--,--,Domenic Migliore,Domenic Migliore,"A starving homeless man finds a shoebox containing a severed human foot. So, he cooks it up and eats it. But then, the foot's owner returns.",3m,Foot
383,--,--,Mandy Whiley,Mandy Whiley,"Nadia despises the woman her father is going to marry, convinced that she is after the money left by her late mother, but... Who is telling the truth? Who is deceiving who?",14m,Perfect Mate
384,6.3,--,Bruno Renat,Reuben Rox,"Scary tales featuring bloodthirsty supernatural forces, a séance gone wrong and bloodthirsty psycho killers.",8m,Chubby Killer
385,9.7,--,Alex JustingerBen Robertson,Wes SealsLauren GriffenDavid Nicholson,"In a tribute to the era of German Expressionism, ""Rougge The Vampyre"" is the tale of a vampyre longing for his lost mortal feelings of love only to find jealousy.",28m,Rougge the Vampyre
386,--,--,Emilio Janhunen Calderón,Emilio Janhunen Calderón,"A struggling writer gets chased by Death, the grim reaper.",5m,In Death's Hands
387,--,--,Marcio Pereira Santos,Marcio Pereira Santos,Add a plot,--,Black Fashion Ultra Dive
388,--,--,Joshua Steele,Joshua Steele,"Chained to a chair in a dark, mysterious hell, a rotting lost soul finds salvation.",3m,Escape From Hell
389,6.7,--,Sacha Bennett,Sacha Bennett,"In a lawless outpost in 17th Century England, the people have ceased to be God-fearing but learn to fear the Devil instead.",11m,Devilwood
390,--,--,Erika Morales,Erika Morales,,12m,Los desconocidos
391,--,--,Al Liptak,Al Liptak,"In an old cemetery, in the middle of nowhere, a man rises from his grave and begins to wander... A nearby unsuspecting town becomes the walking ground of their new dead friend. Can the dead become friends with the living? Find out now in ""ROTTING JOY!""",10m,Rotting Joy
392,--,--,Thierry Bonnaud,Thierry Bonnaud,"Beware the mail. A homage to Hitchcock and ""The night of the living deads"". Shot in-sequence on one roll of film - edited entirely ""in camera"" for ""Montignac Tourne-monte"".",3m,The Mail Attacks
393,6.9,--,Spencer Susser,David MichôdSpencer Susser,"Jimbo is 13 and can think of only one girl -- Sarah Jane. And no matter what stands in his way-bullies, violence, chaos, or zombies-nothing will stop him from finding a way into her world.",14m,I Love Sarah Jane
394,6.8,--,Matt O'Mahoney,Matt O'Mahoney,"After having his pecker accidentally bitten off by a prostitute, a man undergoes transplant surgery. When out of nowhere he starts to have horrific urges which he never felt before.",19m,Electric Fence
395,5.2,61%,David Woods,David Woods,A crime novelist employs dark methods to cure himself of a crippling case of writer's block.,5m,Small Crimes
396,--,--,Chema de la Fuente,Mark Rein-HagenChema de la FuenteJuan Pérez,,1m,Nocturnos
397,7.2,--,Philippe Grammaticopoulos,Philippe Grammaticopoulos,Things have an interesting turn in a society consisting of snail-eating identical chubby men.,18m,Bellies
398,6.2,100%,Spencer Estabrooks,Spencer EstabrooksKeith Lawrence,"Bounty hunter and gunman Jack Link has a knack for trouble, but when he stumbles into a town cursed with the undead, he might have bit off more than he can chew. Can he and his unlikely allies break the curse and make it out alive or will the evil in the old west consume them all?",14m,Dead Walkers
399,--,--,Angelines Amaro Gómez,Angelines Amaro Gómez,"""Ensueño del Fin"" is an oniric essay about the unknown. A work that mix surrealism, experimental digital video and a little of abstract film (visual and sound). This short-film tries to communicate dark anguish feelings and disturbing sensations, like a nightmare, using a bit of improvisation during its creation, although it keeps the main ideas which inspired the who... Read all",6m,Ensueño del fin
400,6.9,--,Doug Mallette,Doug Mallette,A lonely TV addict finds his co-star.,7m,Beautiful as You Are
401,--,--,Brad CaseShane Taraschke,Brad CaseStephen CorronShane Taraschke,"During a trip home, Mike and Jill must resort to stopping at a whole-in-the-wall auto repair shop when their truck begins to make strange noises. Things turn sour for the couple when their bible thumping repairman decides he must take it upon himself to cleanse their souls of sin. This is one auto repair shop where the service offered is truly killer.",14m,Pipe Wrench
402,6.2,--,Jerónimo Rocha,Jerónimo Rocha,A boy faces his fear by facing the dark.,14m,In the Dark
403,--,--,C. Edward StewartEmily Schooley,C. Edward StewartEmily SchooleyKeith Kerswill,A group of partiers win tickets to a rave where nothing is as it seems. A deadly mistake on their parts.,10m,The Ticket
404,--,41%,Loren F. Gilley,Loren F. Gilley,,17m,Convergence
405,4.2,--,Conrad Brooks,Conrad BrooksBruce LindsayMark Byrne,,41m,Gypsy Vampire: The Final Bloodlust
406,--,--,Teresa Phung,Grace ChristensonDaniel FlohrSasha Gibbs,"There is a battle between good and evil as Azara, the Angel of Death wants to rule and dominate in both realms: the human world and immortal world. If succeed, she will be more powerful than Luicifer. It is up to Nina and all of its members at Immortality League to stop Azara and her Death Angels once and for all. In the meantime, will Nina and Galvin's relationship p... Read all",5m,Immortality League
407,--,--,Sylvain Pelissier,Sylvain Pelissier,Add a plot,--,Terreur nocturne
408,--,--,Ji-na Kang,Ji-na Kang,Add a plot,38m,Paprika Feast
409,5.8,--,Andrew Newman,Stephen KingAndrew Newman,,5m,The Man Who Loved Flowers
410,--,--,Juan Taveras,Marvin SuarezRob LaSalleWilliam Maldonado,"Luis can't get a break, gullible and passive is turned into a beast of the night looking for his next prey.",25m,Last Night of the Werewolf
411,--,--,Kawo Reland,Kawo Reland,,16m,Sensenmann
412,--,50%,Robert Cabrera,Gary Jonas,,--,Quality Time
413,--,--,FJ García,FJ GarcíaCristina Saura,,7m,La noche del 28 de diciembre
414,--,--,Anthony Adornetto,Anthony Adornetto,Jealously explodes into violent rage against a piece of produce.,4m,I Suspect a Watermelon of Sleeping with My Girlfriend
415,--,--,Tim EbicilioWilco C. Rullens,Wilco C. RullensSiddhart JaipalTim Ebicilio,"To help out his wife with the household chores, Jan gives her a prototype household robot, but the damn thing malfunctions and its dirt prevention program targets the family for extermination.",24m,Multi Midget
416,5.7,--,Jason Impey,Jason Impey,"A lone solider must make his way through a concentration camp to save two scared Jewish girls, but will the savage Nazi's get them first?",10m,Women Prisoners of SS Camp from Hell
417,5.2,--,Casper Haugegaard,Peter Althoff,,28m,Kældermenneske
418,--,--,John D. Barnes,John D. Barnes,"Phallic: The Misadventures of My Phallic Member, is a short film about a man's typical morning ruined by his runaway penis. The morning ritual of fantasizing about his favorite model turns bloody when his favorite organ goes on a solo mission to find and make sweet love to the girl in the picture.",6m,Phallic: The Misadventures of My Phallic Member
419,--,--,Mark FoxIan MoodyEwan Rigg,--,,17m,Invisible Terror
420,--,--,Mark FoxIan MoodyEwan Rigg,Mark FoxIan MoodyEwan Rigg,The notorious Scottish Vampire Hunter McTavish is called to the doomed village of Gallow to try to flush out the onslaught of Zombies and other fiendish ghouls.,12m,Vampire Hunter McTavish
421,--,--,Inx B. Incubury,Inx B. Incubury,"An eccentric filmmaker has made a film that creates a neurologically triggered abortion its pregnant viewers! Upon great public upheaval, the filmmaker is detained and ordered to face the women who have knowingly committed aborticide via his film.",15m,Babykiller
422,--,--,Adam Lyons,Cary WanRachel Young,"An interesting, artistic rendition of the story we've all heard as kids, Little Miss Muffet for Adults tells the story in a slightly risque and thrilling style. This short horror film reveals the true side of Little Miss Muffet that the fairytale never showed you.",2m,Little Miss Muffet for Adults
423,8.8,--,Viktor Murzikov,Viktor Murzikov,Add a plot,17m,Last Summer 2. Ural Psycho
424,4.6,--,Daniel Reininghaus,Daniel Reininghaus,The Morales' brothers invite their next door neighbors over for dinner but dinner turns out to be a spiraling nightmare for the Roger's family.,28m,Eyes Beyond
425,5.9,--,Patrick Gillies,Patrick Gillies,"Baz Luhrmann meets Peter Jackson in this audacious 1950s-style comedy-horror musical extravaganza, featuring a spectacular score performed by the New Zealand Symphony Orchestra. Set in Cold War-era rural New Zealand, HUHU ATTACK! is the story of two social misfits - mousy spinster, Ngaire, and traveling magician, Miles - who find love against a backdrop of small-town ... Read all",15m,Huhu Attack!
426,2.4,--,Scott B. Hansen,Cyril AugustinScott B. Hansen,"""The film tells the story about a clan of vampires struggling for survival of their race, set against the back drop of the Civil War. Their lives are turned upside down when they take in a half breed human-witch and everything changes, forever"" (The Perfect).",3m,The Perfect Breed
427,5.0,--,Robert Luke,Robert Luke,"Erin is being stalked and haunted by her boyfriend, Daniel who died in college and has followed her ever since as a ghost. Now she's starting to date again and he doesn't like that one bit. As he turns his attention to haunting her new boyfriend, she reveals that she can hear him and see him the entire time, but finds out the price of falling in love with the dead may... Read all",19m,Nonexistent
428,--,--,Maximilian Urschl,Maxmilian GeißMaximilian Urschl,About a dream that turns into a nightmare and again back into a dream.,1m,Pavor Nocturnus
429,6.8,82%,Jennifer Kent,Jennifer Kent,"A mother battles with her son's fear of a monster lurking in the closet, but soon discovers a sinister presence all around her.",10m,Monster
430,--,--,Franz Indra,Franz Indra,Add a plot,5m,Geschlossene Gesellschaft
431,--,--,Belinda Fitzpatrick,Belinda Fitzpatrick,"A seductive young woman seeks out her newest conquest in a bar to help alleviate her loneliness. The man at the center of her affections for the evening realizes that she's deadly serious about the idea of keeping a piece of someone with you forever, and she takes home more than just a memory.",--,Little Pieces
432,6.2,--,Damian Mc Carthy,Damian Mc Carthy,A man lays an egg taking a bath and he takes it to a bar where it begins to behave strangely.,9m,Hatch
433,3.9,--,Jay Reiter,Jay Reiter,Factory worker Thanatos returns from his lunch break to find the factory where he works is overrun by zombies. Fortunately he is a zombie survivalist and he must use his skills to reach his girlfriend who is trapped in the factory.,18m,Arise
434,7.4,--,Jason Bognacki,Aline BognackiJason Bognacki,"A thrilling tale of love and jealousy, takes a supernatural turn when a crime of passion and greed becomes an inescapable nightmare.",4m,The White Face
435,8.0,--,David Matthews,Ryan Roy,"Murderabilia is a grim, atmospheric film that plunges into the seedy underbelly of a profoundly macabre market--the buying and selling of murder-related collectibles. The film follows a compulsive collector as he tracks down a specific artifact that was involved in the brutal murder of a young woman. The journey leads him to a reclusive online vendor--a man whose unex... Read all",30m,Murderabilia
436,5.4,--,Jonathan Caouette,Jessica BrunettoJonathan Caouette,A guided tour through the shattered remains of memory and identity.,14m,All Flowers in Time
437,--,--,Paolo Gaudio,Paolo GaudioJonathan Soverchia,"A weird and bizarre clockwork puppet tries to escape from a small box that holds him prisoner, while a mysterious tormentor keeps his efforts, pleased.",5m,Le malinconiche pene del Grom
438,3.7,--,Mathis Vogel,Robert Monell,"Dr. Mabuse, an evil mastermind, has created an android and armed him with a new powerful weapon which can turn humans into zombies. Mabuse's right-hand man, Dr. Orloff than transports the android to Earth on a mission to destroy his arch-enemy, occult leader Howard Vernon. Upon arrival on Earth the android spins out of control and attacks unsuspecting people...",18m,Return of the Bloodsucking Nazi Zombies
439,6.1,--,Carlo Trevisan,Gabrio Ciliani,,--,Resident Evil: Hunted
440,--,--,Brian Cottington,Brian Cottington,,29m,Artistit's Block
441,5.5,--,Pau Masó,Pau Masó,"Ashlee Fridenberg Irene González and Natalie Hansen Ewelina Lisek are two college students. On a crazy week, they decide to take a Ryan Air flight to spend the weekend in the forests in a famous camping reserve in Spain. Expecting other students and party, they find themselves alone until they discover there's a peculiar resident. Christensen Jacobson Pau Masó, will h... Read all",28m,Who's There?
442,--,--,Jordi Castellví,Jaume NajarroCristina MartínezLucas Márquez,,--,La Insaciable
443,6.9,67%,Paul Ward,Stephen KingPaul Ward,"Stranded in a snowstorm, a man wanders into Jerusalem's Lot-- unaware of the town's vampiric past in this chilling adaptation of Stephen King's short story/epilogue to his master work 'Salem's Lot'.",22m,One for the Road
444,7.0,--,Erik Rosenlund,Erik Rosenlund,"As the world transforms, you're the last one to find out.",15m,Out of Erasers
445,5.6,94%,Alyssa Lundgren,Sabrina HendersonKatrina Ann VolonninoRich Zvosec,"A student film inspired by the short story by Charlotte Perkins Gilman, The Yellow Wallpaper is the story of a woman who is placed in isolation to recover from a 'condition'. Over time she begins to observe something transform in the strange looking wallpaper. It is ambiguous whether her 'condition' or the isolation is the cause of her eventual descent into madness. E... Read all",22m,The Yellow Wallpaper
446,--,--,Abiel BruhnJohn Rocco,Abiel BruhnJohn Rocco,"When carefree drug dealer Darius stumbles into what looks like a drug deal gone horribly wrong, he snatches up a bag of weed, hoping to use it as a ticket to leave town with his girlfriend Vanessa. But when he organizes a quick sale to a local scumbag and his hangers-on, he finds the drugs have some rather unsavory side effects. Surrounded by clients that are slowly m... Read all",22m,Just Say No
447,6.3,--,Victor Jaquier,Victor Jaquier,"In the far-off time of tales, Madeleine and Jean are living on the shores of an alpine lake. They have been together since Jean found the young girl lying in the forest unconscious and amnesic. One day, Jean catches a huge fish, and in the stomach he discovers a young boy asleep. So begin the events that will awaken Madeleine's memory.",19m,Le lac noir
448,--,--,Michael Zammito,Michael Zammito,"An adult man releases himself from lifelong pain and guilt, by taking the life of the Priest who raped him as a child.",15m,The Mortified
449,--,--,David Goldberg,David Goldberg,Add a plot,20m,Mr. Ghoul Comes to Town
450,7.4,--,Ben Wheele,Ben Wheele,Surreal animated short film showing several creatures feeding on each other in the cabin in the woods.,5m,Henry Eats
451,7.2,--,Philippe Grammaticopoulos,Philippe Grammaticopoulos,"A man and a woman come to adopt a child. They enter a huge building and are led by an odd scientist into a hall where they must first choose from dozens of still limbless fetuses and then from a wide array of spare parts (arms, legs, eyes...). That done, the incomplete child is taken away from them and the future parents attend the birth of their baby taking place on ... Read all",16m,Le régulateur
452,--,--,Molly Madfis,--,A girl is killed by sentient dolls. Her plush rabbit swears revenge.,2m,Bloody Bunny
453,--,--,Justin W. Smith,Ruben A. FeboJustin W. Smith,"A short horror/thriller film by the Director Justin W. Smith about the origin of an urban legend of ""Skinned Tom"".",--,LoverSlain
454,5.6,--,Dave Campfield,Dave CampfieldJoe Randazzo,"Famed monster lawyer, Jimmy Drainum, has charged Caesar and Otto in the wrongful death of Dracula's lesser known brother, Steven. That's when Caesar and Otto enlist the help of Bubbles Cochrin, an up and coming lapdancer/lawyer. But can Bubbles stand up against the tough as nails Judge Stoker Browning (Lloyd Kaufman)?",14m,Caesar and Otto Meet Dracula's Lawyer
455,5.6,--,João Alves,João Alves,"Deadeye Jack tries to resume a botched heist, only to find himself face to face with darkness",8m,Bats in the Belfry
456,--,--,Adrian Rodriguez,Adrian RodriguezMichael Rodriguez,"In Los Angeles, a Haitian voodoo priest uses his powers to resurrect a murdered man into the first victim of a zombie epidemic.",23m,Ritual's End
457,--,--,Matthew Diulus,Matthew Diulus,,3m,The Voice
458,5.1,--,Karen Lam,Karen Lam,A serial killer's bad day is made worse when he picks up the wrong girl.,10m,Doll Parts
459,7.3,--,Jaime Dezcallar,Jaime Dezcallar,A man with arachnophobia buys a poisonous bird spider and sets it free in his apartment.,14m,La migala
460,7.4,--,Pedro J. Poveda,Myriam GimenezPedro J. PovedaEusebio Poveda,"Eusebia spends her free time with her friends and sewing rag dolls. After a series of events, she discovers that she is able to channel his aggression in the most unexpected way.",4m,Eusebia
461,--,--,Luis Eduardo Valencia,Luis Eduardo Valencia,"In an old town that seems to have been forgotten by time and where death wonders seeking for those whose time has arrived, in one particular house, Juanito, an 8-year-old boy is very sick. His older sister, Mera, 15-years-old, has come with some herbs that her mother has order to make a remedy for Juanito to cure him. That night while Mera sleeps Juanito is waken up b... Read all",--,Campo Santo
462,6.2,--,Axelle Carolyn,Axelle Carolyn,A lovely short story of a little boy that can see ghosts and monsters every day.,7m,The Halloween Kid
463,6.9,--,Jillian MayerLucas Leyva,Jillian Mayer,An autobiographical video diary log recorded by Jillian Mayer for her unborn grandchildren.,1m,I Am Your Grandma
464,--,--,Donna 'Chipmunk' McCusker,Donna 'Chipmunk' McCusker,"PLAY DOLL explores the chilling reality of domestic abuse behind the doors of a seemingly perfect family at Christmas time. The daughter's wish for a doll, with whom to share her deepest secrets, drives the plot of this artistically twisted thriller themed around denial. Also featured in the dynamics of PLAY DOLL is a warm but alarming introduction to the new cartoon,... Read all",11m,Play Doll
465,6.7,--,Andrew Kavanagh,Andrew Kavanagh,Modern and ancient rituals collide in this macabre depiction of a high school formal.,8m,At the Formal
466,7.3,--,Richard Powell,Richard Powell,"Through a series of tragic events, a middle aged man grows to suspect the negative impulses plaguing his mind may not be his own.",24m,Familiar
467,5.4,--,Jovanka Vuckovic,Jovanka Vuckovic,"A darkly poetic fable that begins with a little girl drawing figures of people with chalk on the cement of a playground. She takes notice of an unusual crack in the pavement that is seeping a mysterious black fluid, which she follows to an ominous building. Inside, she encounters several bizarre phenomena, including walls that bleed black and tentacles that emerge fro... Read all",10m,The Captured Bird
468,--,--,Ricarda Ruff,Ricarda Ruff,"Hungry is a short short-film about a vampire (Arielle Free) and her boyfriend Chris (Adam Drew). Vanessa is very hungry, impatiently waiting for Chris, so they can go to a party to 'eat'. Things get interesting when it turns out that it is a Halloween party.",5m,Hungry
469,5.1,--,Dario Argento,Dario Argento,Add a plot,1m,Eridania: Zefiro
470,7.3,--,Jason Impey,Jason Impey,A deal has gone wrong which leads to a hitman on the hunt for a conrad who heads deep into the woods only to discover a zombie out break in which he must stand his ground and fight the living dead to the death.,10m,Zombies in the Wood
471,--,--,Attila,Attila,A sinister force stalks four teenagers.,15m,Dinner
472,--,--,Semagngeta Aychiluhem,Semagngeta Aychiluhem,,8m,Run
473,6.0,--,Dalibor Baric,--,,4m,The Horror of Dracula
474,--,20%,Justin Paul Warren,Jason Matthews,"An unknown man wakes up in a bloody bathtub, horribly wounded. The sound of a woman screaming alerts him. With no memory of how he got there, or who his attacker was, he ventures into the belly of the beast, armed with only a straight barber's razor that was left in a pool of his own blood on the bathroom floor. Whether he likes it or not, he's going to find the answe... Read all",10m,Blackout
475,8.4,90%,Timothy Zwica,Timothy Zwica,A rancher must fight to survive when a swarm of over-sized flesh-eating bees escapes from a beekeeper who depends on their honey to keep her diner in business.,31m,The Nest
476,8.4,--,Andy Stewart,Andy Stewart,One man prepares to remove a limb that he perceives as being 'alien' or 'foreign'.,12m,Dysmorphia
477,--,--,Eric Boughton,Joseph Nally,An investigative reporter and her camera crew search for answers regarding the disappearances of several townspeople that surround a man made reservoir with a mysterious and secretive past.,11m,The Reservoir
478,--,--,Kristian Wilson,Michelle CarrickAustin SpinksJames Andrew Watson,"Mark, a young entrepreneur, buys an abandoned building to renovate. After getting shown around by the enigmatic caretaker, he's left alone to wait for his business partner. As he waits, he explores, and discovers secrets that should be left alone.",9m,Espial
479,8.3,--,Steve De Roover,Vanessa Morgan,"Louis Caron is a good man - vegetarian, he feeds the homeless, takes care of animals and is concerned with the ecological future of the planet. But his altruism has a sinister edge.",10m,Un Homme Bien
480,--,--,Daniele Misischia,Cristiano CiccottiDaniele Misischia,"Giovanni is a young writer who must return to the old village where he grew up to attend the funeral of his uncle, died in mysterious circumstances. An ancient evil awaits him.",3m,Twelve
481,--,--,Isaac Berrocal,Carina BjörneSofía MartínezErika Sanz,Add a plot,--,Killrats
482,--,--,Hunter Husnay,Hunter Husnay,"A group of friends, who love scary movies, are stalked by a masked killer.",--,Stab 8: Unknown Bloodties
