,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
308,7.7,57%,Shane Acker,Shane Acker,A rag doll fights a monster that has been stealing the souls of his people.,11m,9
309,4.1,50%,Alex Ferrari,Alex FerrariJorge F. Rodriguez,"A gun blast, a flash of light, and a young woman awakens to the comfort of her own bed. Bonnie Clayton has it all, a great relationship, a challenging career, and the burden of a dream that grows more vivid and disturbing with each passing night. But when Bonnie is abducted by a sadistic stranger and his colorful entourage, she discovers that the key to her survival l... Read all",19m,Broken
310,--,70%,Nick Schelle,Nick Schelle,A boy escapes his sheltered life when his grandmother pays a visit.,7m,Hawaii
311,7.1,67%,Lisa ChangNewton Thomas Sigel,Lisa ChangNewton Thomas SigelAlison Smith,"A bittersweet tale of Alice, her vagina and the infinite nature of the tundra.",20m,The Big Empty
312,--,29%,--,--,--,13m,Two Minute Warning
313,4.4,--,Matthias Emcke,Matthias Emcke,"Oliver and his family visit a photography exhibit at a museum in Berlin. While looking at one of the photographs, Oliver hears the narrator's voice from the Audio-Tour's headset interrupted by that of a young woman - apparently the girl in the photograph. She says she's been waiting for him. Oliver moves closer and closer to the photo until he finds himself inside the... Read all",15m,"Ich sehe was, was Du nicht siehst..."
314,9.1,--,Matt Bloom,Matt Bloom,"Fairytale ""We Three"" follows 6-year old Amirra as she tries to write the perfect story, whilst facing the influences of her father and her restless imagination. She finds that she is not satisfied with drawing and writing about policemen like her father wishes, so she creates a new character, a decision which leads her to her greatest adventure yet.",8m,We Three
315,7.3,--,Børge Ring,Børge RingJoanika Ring,The story of a young man who gets hooked on drugs.,8m,Run of the Mill
316,--,--,R.N. Millward,Antonio MeitinR.N. Millward,"A Killer, lost on lonely country roads after disposing of the body, has a near-accident. Shaken, he finds his way into a strange ghost town, where he hopes to find directions. But the handful of people he encounters in a Barber's Shop are very odd, and seem to know more than they are willing to say. Befuddled, be exits, and finds he can't leave the town, when suddenly... Read all",16m,Grave Peril
317,--,--,Isaias Jiménez,--,,--,La Carta
318,6.7,--,Michael Marco,Shannon Burgan,"DOA: A Coroner's fairy Tale is a fable of the most romantic, obsessed, love affair ever known.",6m,DOA: A Coroner's Fairy Tale
319,8.1,--,Reese Nanavati,Reese Nanavati,A young boy suffering from schizophrenia takes us through the final minutes of his life.,8m,Nemoc
320,--,--,Gil Ferreira,Gil Ferreira,,5m,Noite Branca
321,--,73%,Christophe Dimitri Réveille,Christophe Dimitri Réveille,,--,Flirt
322,--,--,Dave VanSickle,Lucas BoyleAaron HudsonDave VanSickle,"Able to possess people through their reflections, a demon is desperately hunted down before it is unleashed into this world.",8m,Phantom Reflection
323,6.3,--,Cecelia Condit,Cecelia Condit,"In Little Spirits, two little girls explore beyond Grandmother's limits, coming face to face with their own emerging animal natures.",9m,Little Spirits
324,5.4,53%,Alison Reid,Richard BeattieAlison ReidSteve Adams,"Leaping tall buildings in a single bound is all part of the risk in a secret mission to create a genetic combination born of Athena and Lilith. The cat rescuing entrepreneur and the genetic engineer are desperate to have a baby together, and when science fails to help them, Lilith takes matters into her own hands",14m,Succubus
325,8.0,--,--,--,--,21m,Gone to the Dogs
326,7.5,--,Masanori Baba,Masanori BabaChris Zeller,"In 1945, a year after Chiyo's father dies in the war, she expects him to come back during O-Bon, the Japanese festival of the dead. When he does not return, this 4 year-old girl runs off into the night, meeting a Monk with no ears, a crying Geisha at the cemetery, a Samurai ghost & The Lotus God... Will she reunite with her father?",24m,Chiyo
327,5.8,--,Franka Potente,Franka Potente,"Through magic, a Berlin punk finds himself in the black and white world of a 1918 family.",40m,Digging for Belladonna
328,--,--,Mario Dircks,Mario Dircks,"Felix is a normal guy about 20 years old. One day on his way home, he suddenly gets stopped and arrested by the police. Without a reason they put him into a dark cell. Soon he realizes, that he is part of a deadly game.",24m,Der Häftling des Monats
329,8.2,--,Hayao Miyazaki,Naohisa InoueHayao Miyazaki,"A young boy is tired of the city and escapes into the country. Two strangers trade him a strange seed. The boy accepts and the seed sprouts into a miniature planet, which continues to grow.",16m,The Day I Bought a Planet
330,--,--,--,--,--,--,--
331,9.8,--,Silvana Vienne,Silvana Vienne,Shot reality-style with a twist. The car sequences were shot driving through downtown Manhattan through the Holland Tunnel and into New Jersey.,30m,Night for Day
332,6.9,--,Fritz Böhm,Fritz BöhmTomi Ungerer,Based on the classic picture-book by Tomi Ungerer this award-winning live-action fairy-tale tells the story of the Man in the moon's voyage to earth.,29m,Mondmann
333,6.6,--,Jean-Jacques Joudiau,Jean-Jacques JoudiauWill Self,"Michael thought he'd seen his mother for the last time when she passed away in a Paris hospital, but months later she reappears in the neighborhood of Belleville, talkative as ever, and full of insight...",44m,Le livre des morts de Belleville
334,4.3,--,Keith Odett,Keith Odett,Add a plot,18m,Greater Than a Tiger
335,6.8,--,Anna Biller,Anna Biller,"The White Cat and the Prince go into the garden to witness the awakening of Spring, in this loose adaptation of a scene from the fairy tale ""The White Cat.""",12m,Fairy Ballet
336,--,--,Nir Paniry,Nir Paniry,A young boy's vivid imagination turns the most mundane school chore into a kung-fu epic.,22m,Enter the Dragonfly
337,6.6,--,Shûhei Morita,Shiro KuroShûhei Morita,"A young boy named Hikora enters the ruins of a forbidden city with a group of other children to play ""Otokoyo"" (a game of hide-and-seek where the players are said to be kidnapped by ghosts and demons) to find his missing sister.",25m,Kakurenbo
338,7.7,--,Jalmari Helander,Jalmari HelanderJuuso Helander,In this sequel to 'Rare Exports Inc' we are shown the horrendous results of abusing Father Christmas.,10m,The Official Rare Exports Inc. Safety Instructions 2005
339,7.4,38%,Géza M. Tóth,Géza M. Tóth,"Five minutes before his big performance, the Maestro and his persistent mechanical assistant are getting ready. As the clock ticks, life at the top is not all it seems.",5m,Maestro
340,7.8,--,Matt Brown,Matt Brown,The intersection between two pieces of castaway art proves that there's possibility in things we might not even notice... if we have the wit to look.,1m,E-watchamacallit Un-amation
341,--,--,Lisa Swart,Carlo GermeshuysLisa Swart,,6m,Wake Up Bitch
342,7.8,--,Celso R. García,Celso R. García,"A woman tries to get back her only companion in life, a cow.",12m,La leche y el agua
343,5.4,--,Pablo Angeles,--,,10m,Berlitad
344,6.0,--,Sarah Sterchele,Matthew BalkeStephen King,"The film follows a gunslinger's quest to find his betrayer and enemy, The Man in Black. He discovers an abandoned town and it is there where he encounters a trap set by The Man in Black.",12m,Walking Ghost
345,--,--,Jean-Patrick BenesAllan Mauduit,Jean-Patrick BenesAllan Mauduit,"A skinny boy, a tasty shepherdess, an hungry ogre and some bloody mushrooms.",9m,Chair fraîche
346,--,--,Guillaume Tauveron,Guillaume Tauveron,"Once upon a time, there was a hooker who met her own death.",26m,Conte Rouge
347,--,--,Ufuk Emiroglu,Ufuk Emiroglu,,--,Epilogue
348,6.9,--,--,--,--,--,In a Dark Place...
349,7.4,--,Carlos García Campillo,Carlos García Campillo,"After Jacinto falls into a strange crack in the ground from which a strange lament is heard, his family will discover that the true devil might be among themselves and not inside this dreadful place.",11m,El quejido
350,--,--,Justin Hantz,Ian Lynch,A documentary short that explores the world of women boxers.,10m,Outside the Box
351,7.0,--,Jeremy Torrie,Jeremy TorrieJake MacDonald,"Schneider will play a father who is trying to save his troubled fishing lodge as well as his relationship with his 12-year-old daughter, who uncovers an ancient secret in the waters near the lodge.",30m,Juliana and the Medicine Fish
352,6.2,--,Rafael Cortes,Rafael CortesMark Charles,"A young woman's perspective is darkened after being involved in a car crash with her husband. In her partial sighted state, she discovers that their relationship and their whole lives have changed.",--,Door Out of the Dark
353,7.7,--,Ray Tintori,Ray Tintori,"Bill loves Jane and she loves him, but in this small town, many are jealous of Bill, especially the volunteer firefighters. Bill calls them cowards, puts out fires by himself, and doesn't cooperate with small-town church values. The local pastor and others conspire against him, and soon Bill has suffered the loss of his arms and other injuries. His old friend Paul sti... Read all",12m,Death to the Tinman
354,6.9,--,Cristian Mungiu,Cristian Mungiu,"In a shabby apartment somewhere in Romania, a man obsessively zaps between his TV channels despite the wife's complaints and nagging. But where his wife fails, a little man inside the TV will appear and tell Sotul a thing or two about the true mechanics of television zapping.",15m,Zapping
355,6.9,--,Kenneth Anger,Kenneth Anger,Nazi propaganda footage from 1930's of Hitler Yourh Camps hypnotically repurposed and tinted by Kenneth Anger and scored to Anton Bruckner's Ninth Symphony.,35m,Ich will!
356,7.2,--,Philippe Jullien,Philippe JullienJean-Pierre Lemouland,,24m,Ruzz et Ben
357,--,--,Sebastian Radtke,Sebastian Radtke,,12m,Tränen einer Rose
358,--,--,Christopher CannucciariMatthew Leary,Hector Hugh Munro,A young boy attempts to escape his dominating guardian by summoning a magical beast.,--,Sredni Vashtar
359,6.8,--,Jérôme Boulbès,Jérôme Boulbès,"In an uncertain time and place, a group of animated shy rock cubes come out from the anonymity of their quarry to mate. Powerful and indescribable forces made them move towards others in the sky, in a sort of dance that attracts some cubes to others, until those compatible latch on each other and produce a fresh new rock cube.",9m,Éclosion
360,6.6,--,Alejandro Beltrán,Pablo BellverGeorge LucasRon Marz,It talks about the early years of Darth Vader.,11m,Star Wars: Extintion
361,--,--,Kris Moyes,Julian HamiltonKim Moyes,"The Music Video For ""My People"".",4m,My People
362,6.8,--,Samuel Tourneux,Karine BinauxOlivier GilbertSamuel Tourneux,A priest tries to sell an old man a machine that he promises will transport him to heaven.,9m,Even Pigeons Go to Heaven
363,--,--,Will Faulkner,Will Faulkner,About a young boy who becomes lost in the bush and uses his vivid imagination to get home.,8m,Clouds
364,7.7,--,Ryan CavanAlex Heaslip,Ryan CavanAlex Heaslip,"The Bumblebee Man is the English Prince of a court known as the Apiary. He is in the throws of woe since the death of his Mother... until a stranger wanders to the Apiary gates. And so begins an epic tragedy of war, true love, deceit, heroin, and the struggle to maintain royal lineage.",15m,The Bumblebee Man
365,6.8,--,Jason Bognacki,Jason Bognacki,"A blood-drenched psychological mystery through the distorted gaze of Lynda and her fantasy self, Loma, heroines who both try to redeem Lynda from a tragic past.",30m,The Red Door
366,--,--,Gregory Bindschedler,--,,--,Rien ne va plus
367,--,--,Sofia Garza-Barba,Sofia Garza-Barba,Add a plot,5m,Timbiriche: Princesa Tibetana
368,--,--,Tina Romero,Tina Romero,Add a plot,12m,Rainbowarrior
369,--,--,Erik Ruppert,Erik Ruppert,A man finds himself lost among many alternate realities all connected by a mysterious doorway he finds in an alleyway.,5m,Doorways
370,--,--,Gustavo Martínez Schmidt,José Negrete,,--,El Viaje del Agua
371,6.4,--,David Lowery,David Lowery,,5m,A Catalog of Anticipations
372,--,--,Edgar Honetschläger,Madame ChiangEdgar Honetschläger,Add a plot,13m,Beijing Holiday
373,7.5,--,Lorenzo Recio,Martin DrouotLorenzo Recio,"A little girl tries to run away from her abusive father, but a serendipitous accident may give her an opportunity to change things.",18m,Lisa
374,--,--,John Johnson,John Johnson,,--,Wish
375,3.0,--,Jason ImpeyPeter Watson,Peter Watson,"A drug deal takes a very strange and unexpected turn when a killer turns up to kill the mafia one by one, who can be trusted in this strange art house/experimental film from the creators of Obsession.",15m,Beyond Darkness: Dave's Story
376,--,93%,John Johnson,John JohnsonLincoln L. Lilley,,5m,Yesterday
377,8.3,--,Jason Impey,Jason Impey,A lone samurai warrior walks the path of his fate to defend the world from all evil.,1m,Lone Warrior
378,8.5,--,Jason Impey,Jason Impey,A beast has to fight his inner demons before it is too late and is consumed by the dark beast that lies within him.,2m,Eternal Beast
379,6.9,--,Rodney Altman,Rodney AltmanEmma HealdStephen King,Add a plot,17m,Umney's Last Case
380,5.6,--,David Díaz,David Díaz,Add a plot,20m,Ridiculus Mortis: Solo la muerte se flipa 2 veces
381,--,--,Robert Iolini,Robert Iolini,"Mn is sleeping in bed. The sun is rising on another apparently normal day, outside the birds are singing. He begins to stir, there's something odd about the birdsong - sounding more like a complex musical composition it gradually builds in intensity, as it reaches a crescendo Mn wakes up with a start. Thus begins a journey of transformation in which Mn is subjected to... Read all",14m,The Holographic Ear
382,6.4,--,Denis Rovira van Boekholt,Liliana CabalDenis Rovira van Boekholt,A short-film half way between horror and Sci-Fi. The feared consequences of global warming are at their peak when one man crosses the New Sea trying to save his daughter from the clutches of death. A tale about going beyond the limits of the human race and the survival of the species.,15m,Lazarus Taxon
383,8.5,--,Scott Belyea,Scott Belyea,A young couple find themselves on the outskirts of town and are faced with a shady business deal that could mean the end of their relationship.,15m,Nomansland
384,--,--,Kara Sachs,Alberto MaresPhoenix Simms,"Eight-year-old Alejandro wants to dress up like the ""Virgen de Guadalupe"" for the annual parade honoring her -- to the chagrin of his father and the entire town.",24m,Milagros
385,--,--,John Bush,Patti BradshawCeleste HastingsNadine Helstroffer,"A dance film with a trio of sleepy, wind-ruffled blossoms in the green soul of New York City. At times giddy, at times poignant, this surreal take on spring celebrates the fluidity of being - the elusiveness of it all within the gift of each moment.",6m,Zephyr
386,--,--,Taeyi Hong,Taeyi Hong,"One night, 20-year- old Jinha is invited out to her childhood by her 6-year-old self. And she faces with pity her past experience with her grandfather. Her grandfather who believed in a Monk's words and treated her by the monk's words.",20m,My Name Is Pity
387,--,--,Klaus Schrefler,Klaus Schrefler,The presence of the sun is permanent and without precondition - its energy is part of every living being and connects the parts within. This computer animation deals with representations of the rhythms of life itself.,26m,Intiñahui: In the Eye of the Sun
388,3.7,50%,David Díaz,David Díaz,,2m,Brotherly Love
389,--,--,Liz Bradley,Liz Bradley,"A life-size living doll travels between dimensions, stealing toys from children, which she cannibalizes to repair herself.",7m,Toy Chest Eternity
390,--,--,Priscilla Galvez,Michaeline Sexton,A naive young woman finally sees the world for what it truly is.,4m,This Childlike Wildlife
391,--,--,Roberto Jean FrancoisElena Knox,Roberto Jean FrancoisElena Knox,"Conceived at the nexus of fantasy and flesh, 'The Lingering and the Stain' records the actual etching of a poem onto skin by a blind tattooist.",12m,The Lingering and the Stain
392,--,--,John Ervin,John Ervin,The head of a futuristic treatment center must battle his own return to the bottle while obsessing over a dominatrix who is one of the center's patients.,30m,Proinhibition
393,--,--,Juan Francisco Pérez Villalba,Juan Francisco Pérez Villalba,"A young man seeks forgiveness from his girlfriend, but she seems to always ignore him.",--,Perdóname
394,--,--,Bikas Ranjan Mishra,Bikas Ranjan Mishra,,20m,Sweetheart in the Cupboard
395,--,--,David Petrucci,David Petrucci,,--,Enya
396,--,--,Jehangir JaniJyoti Neggi,Vishwas Kulkarni,"Make Ups is a collage of a day in the lives of the protagonists living in Mumbai. It is inspired by the life of Parveen Babi, a famous Bollywood beauty, who died tragically. Zeenat Aman, who is another Bollywood icon, plays her. The other two characters are also taken from real life persons. The aging actress is schizo- paranoid, the gay typist transcribes medical lec... Read all",9m,Make Ups
397,--,--,Paolo Gaudio,Paolo Gaudio,"In a fairy-like and magic forest, a young giant loses his most important thing: a little girl who lived inside an old hollow tree.",9m,Il posto vuoto
398,--,--,Alan Michael,Alan Michael,,13m,The Day the Sun Never Set
399,8.2,--,--,--,--,12m,The Man Inside
400,7.2,--,Gerlando Infuso,Gerlando Infuso,"Milovan Circus tells the rise and fall of an artist, circus star at the start, street pantomime in the end. Through flashbacks, we learn how and why he fell.",9m,Milovan Circus
401,--,--,Jon Rafman,Jon Rafman,"The work juxtaposes a computer generated recitation of Yeat's poem The Song of the Happy Shepherd, along side video of scenes captured from the artist's explorations of the virtual environment of Second Life.",4m,Woods of Arcady
402,7.2,--,Philippe Grammaticopoulos,Philippe Grammaticopoulos,Things have an interesting turn in a society consisting of snail-eating identical chubby men.,18m,Bellies
403,7.0,--,Zdenko Basic,Zdenko Basic,"Gulliver, standing still in a center of the Universe, is a sign of awe for Lilliputians who approach him slowly to start building their civilization by using his tied body as a back bone. He is still and silent while enduring the burden of negligence the Lilliputians. Until one day the ties brake.",13m,Guliver
404,7.6,--,Marco van Belle,Kat Wood,,10m,Mr. Bojagi
405,--,--,Seth Laird,Seth Laird,A story about second chances and how the power of film can help someone reflect on their life as well as gain a greater understanding of the future.,8m,One for Love
406,--,--,Dennis LaValle,Ann Wuehler,"A wine store, a Friday afternoon and a chance encounter. What happens when two women meet and find that they are being played by the same man? Reality and fantasy collide. Who will be the next Mrs. Jacob Anderson?",18m,The Next Mrs. Jacob Anderson
407,--,--,--,--,--,9m,The Empress
408,7.2,73%,Javier Recio Gracia,Javier Recio Gracia,"On her deathbed, a sad, white-haired woman yearns to reunite with her beloved late husband. However, the road to the afterlife can be long, and today's modern medicine works miracles.",8m,The Lady and the Reaper
409,--,--,Angelines Amaro Gómez,Angelines Amaro Gómez,"""Ensueño del Fin"" is an oniric essay about the unknown. A work that mix surrealism, experimental digital video and a little of abstract film (visual and sound). This short-film tries to communicate dark anguish feelings and disturbing sensations, like a nightmare, using a bit of improvisation during its creation, although it keeps the main ideas which inspired the who... Read all",6m,Ensueño del fin
410,6.1,--,Minos Nikolakakis,Minos Nikolakakis,A cartoonist. His wife. His characters.,8m,The Happy Life
411,6.4,--,John Dilworth,John Dilworth,A postmodern interpretation of the 'Prince Charming' myth.,5m,Rinky Dink
412,--,--,--,--,--,10m,"The Sickness Is Coming or, the Blind Man's Television"
413,--,--,Slava Mladenova,Slava Mladenova,A young woman's home has been besieged by birds. They filled her with alarming foreboding. An unknown painter rents the house while the woman is absent form the town. On her return she finds her home vacant and with no trace from the painter...,10m,Departure
414,--,--,Richard Sarafian Jr.,Richard Sarafian Jr.,A man spends the night of his life in jail after he is arrested for drunk driving.,30m,At the Hands of Another
415,8.2,--,Peter Rinaldi,Peter Rinaldi,,4m,Self Portrait
416,--,--,Laurence Rebouillon,Laurence Rebouillon,,12m,Rue des Petites-Marie
417,--,--,Aaron Tyson,Phillip DageDaniel Hurwitz-GoodmanAaron Tyson,"Before the age of Twilight, there was Vampires vs Slayers: a 30 minute horror fantasy film directed by a young (12 year-old) Aaron Tyson. A jailed vampire (Phillip Dage) escapes from prison and eludes the captivity of investigators (Daniel Hurwitz-Goodman & Morgan Walker). A Detective, Vilius Kalanauskas and accomplished vampire slayer (Aaron Tyson) join forces to sto... Read all",--,Vampires vs Slayers
418,6.7,--,Chris Bouchard,J.R.R. TolkienChris BouchardSabina Sattar,Sauron is preparing to unleash his armies and Gollum is creeping around Middle Earth with crucial knowledge of the Ring's location. He must be found.,38m,The Hunt for Gollum
419,7.0,--,Sophie Roze,Sophie Roze,Add a plot,12m,Les escargots de Joseph
420,4.3,--,Mark Owen,Mark Owen,"One man. One woman. Both mystified beyond belief over their apparent inability to escape the woods they both find themselves in. An invisible force field prevents them escaping and they realize they are unwittingly stuck in a video game. Forced back to a nearby field, they realize that their troubles have only just begun, and have no idea how to get back to reality...",32m,Level Playing Field
421,--,--,Ansel Faraj,Ansel Faraj,What would happen if the sun were to disappear from the sky?,11m,The Darkened World
422,--,--,Roy Rezaäli,Roy Rezaäli,,3m,Tulip
423,7.3,--,Christopher Kezelos,Christopher Kezelos,"Born into a world of numbers, an oppressed zero discovers that through determination, courage, and love, nothing can be truly something.",13m,Zero
424,8.6,--,Dan Asenlund,Dan Asenlund,"A man wakes up the next evening after a heavy night of drinking, a pair of mysterious sunglasses by his side. Putting them on, a reality different from his own unfolds. He is soon seeing himself in the hunt for a killer, while dark secrets about what really happened the night before his discovery are revealed.",19m,Shades of Darkness
425,7.5,18%,Patrick Jean,Patrick Jean,New York City is invaded by 8-bit creatures.,2m,Pixels
426,8.1,--,Pascal Trottier,Mike JonesPascal Trottier,"After saving a mysterious girl who cries valuable pearls, a man resorts to drastic means to reunite with his family.",15m,The Girl Who Cried Pearls
427,5.0,--,Robert Luke,Robert Luke,"Erin is being stalked and haunted by her boyfriend, Daniel who died in college and has followed her ever since as a ghost. Now she's starting to date again and he doesn't like that one bit. As he turns his attention to haunting her new boyfriend, she reveals that she can hear him and see him the entire time, but finds out the price of falling in love with the dead may... Read all",19m,Nonexistent
428,--,--,Evan Curtis,Evan Curtis,"Celebrating life, love, and freedom.",4m,Phasianidae Awakes
429,5.7,--,--,--,--,14m,3 Shots
430,--,--,Landon Donoho,Landon Donoho,"Beneath a sky swallowed by unrelenting clouds, an old Lamp Post Keeper living in a hill struggles to keep light in a darkened world.",10m,Flicker
431,7.1,33%,Sean Wainsteim,Sean Wainsteim,"An ode to libraries and the magic of storytelling, ""Lost for Words"" is the tale of an odd little boy who wanders into a fantastic forest filled with curious creatures...none more so than the little girl he befriends.",10m,Lost for Words
432,--,--,--,--,--,11m,Courtship
433,6.8,--,Evert de Beijer,Evert de Beijer,"A high school student is addicted to a computer game in which he protects as a bodyguard a sexy female mega singer against all kinds of attacks. That way he scores her love. But that addiction goes at the cost of his home work and his sense of reality, until a girl of his class gives him a real kiss.",12m,Get Real!
434,--,--,Michael Davies Jr.,Michael Davies Jr.Stephanie Thorpe,"After the death of her child, Anne is approached by a mysterious doctor claiming he can put back the pieces of her life - in ways she could never have imagined.",18m,Ashes
435,--,--,Christopher Jordan Woodring,Christopher Jordan Woodring,"The Colonel, leader in an unholy war, is captured by his arch enemy. Threatened with the murder of his only daughter he must choose between sacrificing her life and betraying the secret that he and his men have fought so hard to protect.",11m,Man of Empire
436,--,--,Winston James,Winston James,A man walking near his home goes into deep thought after being interrupted by the usual peddlers.,3m,Mind Stroll
437,--,--,Jeremy Yamaguchi,Jeremy Yamaguchi,,17m,Two Angels
438,--,--,Greg Van Cott,Blake HillbournMonte LightGreg Van Cott,"A myopic, high-minded businessman receives four telemarketer phone calls and one fateful door-to-door visit, all pertaining to life insurance.",6m,Let's Talk
439,7.1,--,Dan Hannon,Dan Hannon,"A young woman who has tragically lost the love of her life stumbles upon a powerful phenomenon while grieving at a place very special to them, a small pond.",20m,The Pond
440,5.4,--,Jonathan Caouette,Jessica BrunettoJonathan Caouette,A guided tour through the shattered remains of memory and identity.,14m,All Flowers in Time
441,6.4,--,Jason Carpenter,Taylor SanchesCorey Shiffman,"A young boy is dropped off at an elderly woman's home for the day. Her house sits amongst fields of weeds and rotting pears. A lone man, who rents a room, adds to the unsettling atmosphere. The savage slaughter of a chicken makes this daycare a harsh and confusing world for the boy, who learns caring can be shown in unexpected ways.",10m,The Renter
442,7.1,--,Dan Hannon,Dan Hannon,"A young woman who has tragically lost the love of her life stumbles upon a powerful phenomenon while grieving at a place very special to them, a small pond.",20m,The Pond
443,5.4,--,Jonathan Caouette,Jessica BrunettoJonathan Caouette,A guided tour through the shattered remains of memory and identity.,14m,All Flowers in Time
444,6.4,--,Jason Carpenter,Taylor SanchesCorey Shiffman,"A young boy is dropped off at an elderly woman's home for the day. Her house sits amongst fields of weeds and rotting pears. A lone man, who rents a room, adds to the unsettling atmosphere. The savage slaughter of a chicken makes this daycare a harsh and confusing world for the boy, who learns caring can be shown in unexpected ways.",10m,The Renter
445,6.1,--,Eran Hilleli,Daniela Spector,A tale of a pack who set out on a journey following a black bear.,6m,Between Bears
446,7.2,--,Jouko Kallio,Jouko Kallio,"Old woman is lonely. One day, a radio program tells that anyone can become a carer person for a ward. Old woman decides to have her very own ward.",9m,Hilipati
447,--,--,Mirela Srebric,Vanja CankovicMirela Srebric,,9m,Kingdom of Mirrors
448,--,--,David Boyer,Heather AntosCraig LemonsKevin McInerney,A modern coroner tries to solve the curse of Sleeping Beauty and Snow White with the help of his assistant Tom.,11m,The Autopsy of Sleeping Beauty
449,--,--,Aman Wadhan,Aman Wadhan,,5m,A Song for the Shepherd
450,--,--,Haruna Kishi,Haruna Kishi,An average guy - and workaholic - walks through a door into an adventure out of his norm.,3m,Within Easy Reach
451,7.4,--,Rob Feld,Rob Feld,"A Woman arrives on a barren highway where a mysterious Man waits, as he always has. He has things to offer, and she has things to trade, but what to choose?",13m,"Love, Lots of It"
452,--,--,Marina Shron,Marina Shron,"It's a last day of summer, and the last day of love in the life of two New York vagrants.",19m,Lullaby for Ray
453,8.2,--,Mani Nasry,Mani NasryAmanda JoyVanessa Tavares,A wondering young lady meets a young man from another world.,11m,Caroline
454,7.6,--,Graham Ralph,James Stevenson,"Teddy the cuddly toy bear realizes only after jesting, ranting and threatening to hold his breath that the children have dumped him, just like a rag-doll in the neighbors' bin, to be replaced by electronic games. Barely escaping the waste yard, the toys desperately search for new homes and owners, a journey along canine and human strays.",25m,The Forgotten Toys
455,--,--,Bradley Haag,Bradley Haag,,--,Flower
456,6.5,--,Farhad Kosarnezhad,Farhad Kosarnezhad,"The experimental short film ""In the vague presence of time"" is a romance told in magical realism. A girl living in an old house, dreams about a man who is remembering his romance in the same house.",7m,In the Vague Presence of Time
457,--,--,Kyle Tye,Kyle Tye,"In a world obsessed with texting and social networking, a unique website and a shy girl prompt one man to search for a new, fulfilling way to socialize.",5m,Face2face
458,--,--,Matthew Diulus,Matthew Diulus,,3m,The Voice
459,--,--,Mitch Blummer,Mitch Blummer,An underground urban witch doctor steals the soul and zombifies the spirit of a dancer,20m,Manipulation
460,--,--,Jon Rafman,Jon Rafman,,10m,Neptune's Empire
461,7.3,--,Jaime Dezcallar,Jaime Dezcallar,A man with arachnophobia buys a poisonous bird spider and sets it free in his apartment.,14m,La migala
462,--,--,--,--,--,9m,A Wish Where the Wind Once Blew
463,7.1,--,Sabina Sattar,Sabina Sattar,A therapy session for failed Superheroes gets infiltrated by a frustrated Super-Villain hell-bent on taking over the class.,20m,Swoosh!
464,--,--,Luis Eduardo Valencia,Luis Eduardo Valencia,"In an old town that seems to have been forgotten by time and where death wonders seeking for those whose time has arrived, in one particular house, Juanito, an 8-year-old boy is very sick. His older sister, Mera, 15-years-old, has come with some herbs that her mother has order to make a remedy for Juanito to cure him. That night while Mera sleeps Juanito is waken up b... Read all",--,Campo Santo
465,5.1,--,Eric Bates,--,"A short story about two unlikely friends saying goodbye. A young man lost his home, a result of global warming and rising oceans. He spends one last day with his best friend, a sea turtle, before moving on. 'Sayonara' is a touching experimental short created using a novel mix of techniques ranging from CG animation, drawn animation, video, puppets, painting, and photo... Read all",4m,Sayonara
466,8.5,--,Dan Lloyd,Christine AtkinDan LloydJason Sargeant,Dan and Jason find themselves surrounded by zombie eggs.,3m,The Crack: Zombie Eggs!
467,9.8,--,Abner Pastoll,Gerlind BeckerAbner Pastoll,,3m,Room to Let
468,--,--,Piia Wirsu,Piia Wirsu,Add a plot,9m,Seeking Sorrel Wood
469,--,--,Jon Rafman,Jon Rafman,"In the Realms of Gold opens with a pastoral landscape, which is rudely interrupted by the sudden appearance of a camouflaged soldier. He seems to lack autonomy, unable to exit this rural environment.",5m,In the Realms of Gold
470,7.4,--,Luke Losey,Jessica AlbarnGlen Laker,Add a plot,4m,The Boy in the Oak
471,6.7,--,Sal Bardo,Sal Bardo,"After being bullied and beaten for dressing like a boy at school, Sam escapes into the fields surrounding her house, where she's forced to spend the night and choose between who she is and who the world expects her to be.",11m,Sam
472,5.4,--,Jovanka Vuckovic,Jovanka Vuckovic,"A darkly poetic fable that begins with a little girl drawing figures of people with chalk on the cement of a playground. She takes notice of an unusual crack in the pavement that is seeping a mysterious black fluid, which she follows to an ominous building. Inside, she encounters several bizarre phenomena, including walls that bleed black and tentacles that emerge fro... Read all",10m,The Captured Bird
473,--,--,Loukas Doukas,Yair Packer,A man's road trip will ultimately lead to a journey of self awareness and discovery. He will meet a mysterious woman that will change his destiny.,20m,Dust
474,8.8,--,Ken Russell,Ken Russell,"Journalist Josephine Heatherington investigates the death and life of the Reverend H. Davidson, a vicar who was defrocked after taking in prostitutes; after the defrocking, he preached at the end of Brighton Pier, re-enacting scenes from the Bible, and when he re-enacted ""Daniel in the Lion's Den,"" he was eaten by a lion. Based on a true story.",27m,Lion's Mouth
475,6.9,--,David Lynch,David Lynch,"A waiting room, a talking duck-man, a severed arm, a mysterious woman, a young man in a black suit and his doppelganger thumbs-upping each other. Smoke - FIRE.",1m,PlayStation 2: The Third Place
476,--,--,Attila,Attila,A sinister force stalks four teenagers.,15m,Dinner
477,--,--,Fernando de Alba,Fernando de AlbaDaniel Delfino,,19m,Ancla
