,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
317,6.7,--,François Ozon,François OzonHenry de Montherlant,A young Frenchman is determined to dump his girlfriend due to her invariable excessive tardiness.,30m,A Curtain Raiser
318,6.7,--,François Ozon,François OzonHenry de Montherlant,A young Frenchman is determined to dump his girlfriend due to her invariable excessive tardiness.,30m,A Curtain Raiser
319,7.7,--,Ryan CavanAlex Heaslip,Ryan CavanAlex Heaslip,"The Bumblebee Man is the English Prince of a court known as the Apiary. He is in the throws of woe since the death of his Mother... until a stranger wanders to the Apiary gates. And so begins an epic tragedy of war, true love, deceit, heroin, and the struggle to maintain royal lineage.",15m,The Bumblebee Man
320,--,--,Fred Saddi-Naccache Limia,Fred Saddi-Naccache Limia,"On an airport, a man and a woman, total strangers to each other, get themselves involved with each other when the power breaks down leaving them in the dark. All is well between them except for a fact: both of them are already committed in a relationship.",21m,Surpresa(!)s
321,--,--,Vander Colombo,Vander Colombo,Add a plot,40m,Lili Marlene
322,--,--,Damien Manivel,Damien ManivelRémi Esterle,Add a plot,9m,Viril
323,--,--,Neno Muzdeka,Neno MuzdekaDaniel UtjesanovicNatalija Verboten,,--,Ko te zagrabi
324,--,--,Juan Francisco Pérez Villalba,Juan Francisco Pérez Villalba,"Santiago has not been with any woman for a long time. Mario, his best friend, gets him dates with different women, but every one will go wrong.",8m,Que Veranito
325,--,--,--,--,--,37m,Dark Yellow
326,--,--,Asif Anis Khan,Asif Anis Khan,,--,Sone Ki Chidiya
327,7.6,--,Danny Roew,Tonya CornelisseGraham Sibley,Two potential lovers meet to talk about their affection for dogs... and genitalia.,5m,Dog Lovers
328,8.2,--,Benjamin M. Piety,Benjamin M. Piety,A visual mix tape highlighting the simultaneous holding on to-and letting go of-lost love. Told through the songs and moments of a simple lazy morning.,14m,Sunlit Shadows
329,--,--,Marcello Montesanti,Marcello Montesanti,,25m,Fable
330,--,--,Cédric Defert,Cédric Defert,"For a journalist or a writer, ""waffling"" means padding out your text without adding anything essential to the information. For those who are paid by the line, the economic advantage is obvious. For Pierre, however, it's a different matter...",15m,À ma vue tu te dérobes
331,7.2,87%,Taron Lexton,Milena Ferreira,"On his way to work one day, Joel (Bodhi Elfman) is impaled through the chest by a three-foot arrow. But it doesn't harm him. And it won't come out. So Joel has to learn to deal - both with his newfound protrusion, and his own painful loneliness. He tries to go to work, to date women, but no one seems ready to accept his strange flaw. Little does he know, his life is a... Read all",7m,Struck
332,6.6,--,Maria Nygren,Maria Nygren,"A young woman, who has almost given up hope of finding love, runs into someone in a cramped elevator. Someone who revives all her longings. The only problem is that she doesn't know he is or what he looks like.",9m,Allt som inte syns
333,6.9,69%,Daniel Barber,Elmore LeonardJoe Shrapnel,"A white woman is kidnapped from her home by Apache Indians who then trade her to the Mojave Indians. She lives as a squaw for 11 years until she is found by her husband. Considering her unfit for society, he keeps her in a shack in the desert. Her solitary existence is transformed by the arrival of a Mexican who befriends her, reignites her self-worth, and increases h... Read all",35m,The Tonto Woman
334,8.0,--,Donlee Brussel,Donlee BrusselMaximillian Meehan,How do you get over your last girlfriend? Drinking? Ranting? Raving? Taking a ride home from a total stranger?,12m,Intoxicated Demons
335,--,--,Javier Ruiz de Arcaute,Ángel Martínez Astudillo,,14m,3G (Three Girls)
336,--,--,Javier Ruiz de Arcaute,Ángel Martínez Astudillo,,14m,3G (Three Girls)
337,--,--,Daniel Hendricks Simon,Judes S. Albert,"Jimmy's Cafe, is a small town eatery where middle age romance and local intrigue abound. Who is Iris, the waitress, going to matchmake next?",26m,Jimmy's Café
338,--,--,Shane Carr,Shane Carr,"Boyd & Natalie live a peaceful life, albeit at times dishonest. Boyd's past has always remained a secret, until one night his history catches up with him.",--,The Truth About Heroes
339,3.7,50%,David Díaz,David Díaz,,2m,Brotherly Love
340,--,--,Giacomo Gabrielli,Veronica DelmarcoGiacomo Gabrielli,"Two friends remember the good times they spent together during their childhood, just before fate separates them forever.",12m,Senza di te
341,--,--,Benoit Rambourg,Benoit Rambourg,Add a plot,17m,Pariser
342,--,--,Salvo Bitonti,Salvo Bitonti,,--,Elena
343,--,--,Juan Francisco Pérez Villalba,Juan Francisco Pérez Villalba,"A young man seeks forgiveness from his girlfriend, but she seems to always ignore him.",--,Perdóname
344,--,--,Ji-na Kang,Ji-na Kang,"At 3 a.m., on January 17, 2009, Hyuck-keun was waiting for Cha-kyung. At 3 a.m., on June 17, 2009, Hyuck-keun is still waiting for Cha-kyung. While she is waiting Cha-kyung daydreams wishing to be an elephant.",30m,Be with Me
345,6.0,--,--,--,A man is calling someone and looks very serious. He recalls the past with his sad face.,13m,You Used to Smile That Way
346,--,--,Sergio Peña,Sergio Peña,Add a plot,--,La Vie
347,6.2,0%,Nick Corporon,Nick CorporonJohnny B. DunnGareth Dutton,"A drama about Gavin, a recovering alcoholic, who dies and ends up in a strangely familiar bar where the mysterious Bartender lets him live out favorite moments form his life before entering heaven.",17m,Last Call
348,5.2,--,Yann Gonzalez,Yann Gonzalez,Add a plot,15m,Three Celestial Bodies
349,--,--,Michael Edmonds,Michael EdmondsCarla Mastrangelo,"A handyman named James Switzer who works at a pinball arcade falls secretly in love with a girl who loves to come to play her favorite pinball machine ""Centigade 37 every single day. James too shy to talk to his secret love purposely shuts down her machine so that she has to come to talk to him, hoping they will fall in love with each other.",--,Centigrade 37
350,5.8,--,Harri J. Panula,Harri J. Panula,Summer 1939 Little village Nurmo at the Finnish countryside is planning an international wrestling match that versus the whole world. But as autumn 1939 comes everything changes and the story forms into a legend.,30m,Nurmoo
351,6.0,--,Lucrèce AndreaeJulien ChhengTracy Nowocien,--,"A prestigious socialite ball of anthropomorphic birds quickly spirals into an orgy, after a particularly voluptuous pair indulges in a highly sexual public embrace.",1m,Dodudindon
352,7.3,--,Michael Edmonds,Michael EdmondsCarla Mastrangelo,Two people locked inside an institution find each other with the help of a new friend.,13m,Waxing Romantic
353,6.6,--,Saul Herckis,Saul Herckis,A soldier reflects on what he cares about most to find peace in the midst of brutality.,5m,WarZone
354,5.3,45%,Damon Berry,Damon Berry,Looking for love? Ask a stranger for directions.,2m,Sex Drive
355,--,--,Fran Casanova,Santiago Pajares,Add a plot,20m,Cuando Pedro dejó a Alicia
356,--,--,Crystal Holt,Crystal Holt,"Isla and Gavin are caught on two different sides of the same coin of a romantic relationship. On one side, the thrill of the chase - the honeymoon period of new love. On the other, love after it has spoiled - the desperation and despair of the love, the will to escape. Watch as these two parallel universes collide.",3m,Run
357,6.9,--,Spencer Susser,David MichôdSpencer Susser,"Jimbo is 13 and can think of only one girl -- Sarah Jane. And no matter what stands in his way-bullies, violence, chaos, or zombies-nothing will stop him from finding a way into her world.",14m,I Love Sarah Jane
358,8.2,--,Bryan Skinner,Bryan Skinner,"Tumbling After is a smart and sexy improvised comedy about a burlesque dance troupe on a downward spiral. A festival fav, this burlesque of burlesque dance won the jury award at the 2009 Waterford Film Festival (Ireland)",44m,Tumbling After
359,6.9,--,David O'Reilly,David O'Reilly,A troubled relationship between a Cat and Mouse set in the distant future.,10m,Please Say Something
360,--,--,Seth Laird,Seth Laird,A story about second chances and how the power of film can help someone reflect on their life as well as gain a greater understanding of the future.,8m,One for Love
361,--,--,--,--,--,9m,The Empress
362,6.8,--,Thomas Wangsmo,Thomas Wangsmo,"In a city where young, rich people will spend whatever it takes to get what they want, Thomas provides them with a service no one else will.",14m,Amor
363,7.2,--,Sylvia Saether,Jeffrey Ryan KentSylvia Saether,"Attempting to get through another mediocre day as a single, unsatisfied and broke bank teller, Emma is pushed to the edge and compelled to re-chart the course of her life.",16m,Overdrawn
364,--,--,Joshua M. Dragotta,Mark Litton,A romantic comedy about the end of the world.,6m,The Last First Date
365,6.4,--,John Dilworth,John Dilworth,A postmodern interpretation of the 'Prince Charming' myth.,5m,Rinky Dink
366,--,--,Yuta Kawasaki,Yuta KawasakiKanako Nagaoka,A young filmmaker comes to realize what was the most important thing in his life while being interviewed by a mysterious man.,9m,Diploma
367,5.9,--,João Nicolau,João Nicolau,"João is an indolent young man, whose life is desperately empty. Day after day he goes through the motions of duplicating keys in his tiny shop concealed in the basement of an obsolete nearly deserted shopping center. Some day, he hopes, the lady of his heart will come and order the key that will unlock his heart. Against all expectation, the miracle happens...",35m,Song of Love and Health
368,--,83%,Richard Higson,Chris CooperChris CooperRichard Higson,"Lena and baby Tomas move into a new flat in a tower block. But as soon as she moves in her electricity is cut off, and oddball neighbour Joe decides to fall in love with her. Can Joe get the power back on and win Lena's heart?",11m,Sparks
369,7.6,--,Emily Schooley,Emily Schooley,"A lesbian mathematician looks to solve her problems, but the answers are never easy to find.",5m,Complex
370,--,--,Jan Chramosta,Jan ChramostaJana Kollertová,,--,Malá prazská víla
371,--,--,Eugênio Saboya,Eugênio Saboya,Add a plot,--,"Se você for, Eu vou"
372,--,92%,Misael Sanroque,Misael Sanroque,"Malik is a good-hearted swindler. Siara is a young pickpocket in love with Malik. When a secret police officer is about to arrest Malik, Siara will help him by stealing the policeman's wallet.",6m,Manos sucias
373,--,--,Wayne Douglas Johnson,Wayne Douglas Johnson,"Jimmy has a new job in El Paso but won't leave his son in California with his ex. To stay here, he just needs to call his new boss. No problem - if he can find the phone number, arm-wrestle a Russian champ, and do it all before 6 PM - bar time.",10m,BarTIME
374,--,--,Michael Davies Jr.,Pat Thornton,"A guy pees in the shower, then decides to propose to his girlfriend.",10m,When Urine Love
375,8.4,--,Dallas Morgan,Colin ThomasJoel KratzerDallas Morgan,"A musician/songwriter, Solomon, struggles with his lack of self confidence to share with the muse of his music, Christine, his true feelings and ultimately his songs.",20m,Songs Like Rain
376,8.4,--,Dallas Morgan,Colin ThomasJoel KratzerDallas Morgan,"A musician/songwriter, Solomon, struggles with his lack of self confidence to share with the muse of his music, Christine, his true feelings and ultimately his songs.",20m,Songs Like Rain
377,--,--,Giacomo Gabrielli,Veronica DelmarcoGiacomo Gabrielli,"A film about love and friendship, appearance and truth, happiness and music.",25m,Una canzone d'amore
378,--,--,Lapo Melzi,Lapo Melzi,"Their love was sweeping, grand, the love of loves...until they survived.",21m,Romeo Vs. Juliet
379,6.2,81%,--,--,--,16m,The Best Is Yet to Come
380,--,--,Deborah Correa,Shireen AlihajiDeborah CorreaAnn Finnegan,"A fashion-forward, romantic comedy about Katy who must find the perfect date for her younger sister's wedding.",20m,Little Black Dress
381,7.2,--,Jason Outenreath,Francisco GonzalezJosh LamsteinJason Outenreath,"Two people from completely different backgrounds find themselves afflicted with the same problem. Although they are unaware of each others past and present situations, they overcome the cultural barriers to show that Americans and Mexicans can successfully get along.",15m,Fresas
382,6.3,--,Natasha Kermani,Natasha Kermani,"Charlotte CA110, a cyborg stewardess on a distant space station, is accused of having murdered a famous composer. As the circumstances surrounding his death are revealed, so too is the truth behind their relationship.",23m,The Turing Love Affair
383,5.0,--,Robert Luke,Robert Luke,"Erin is being stalked and haunted by her boyfriend, Daniel who died in college and has followed her ever since as a ghost. Now she's starting to date again and he doesn't like that one bit. As he turns his attention to haunting her new boyfriend, she reveals that she can hear him and see him the entire time, but finds out the price of falling in love with the dead may... Read all",19m,Nonexistent
384,--,--,Evan Curtis,Evan Curtis,"Celebrating life, love, and freedom.",4m,Phasianidae Awakes
385,5.0,--,Manan Katohora,Manan Katohora,"In the shadow of her brother's death, Priya wants to do what she thinks will make her family proud. Nicole, her lover, asks one thing of her, the chance to prove that she knows and loves her better than anyone else ever could.",28m,Come to My Window
386,6.8,--,Marcus Markou,Marcus Markou,"Chris has found happiness being a marriage guidance therapist. One day, his first girlfriend and her husband walk in looking for his help. Old flames are rekindled. Now Chris has to choose between the job and the married woman.",11m,The Last Temptation of Chris
387,8.5,--,Adam Cosco,Adam Cosco,The Mushroom Sessions is a slice of life drama that centers around two people sorting through the sordid pieces of their once happy relationship. David and Catherine take a trip to the forest where we get a glimpse into their lives and learn that David wants to rekindle something with his ex. The film advances as they trip on mushrooms and reveal all their dirty secre... Read all,25m,The Mushroom Sessions
388,--,--,--,--,--,11m,Courtship
389,6.7,--,Nicola Morris,Nicola Morris,"Holliday Grainger provides a raw, emotional performance as Colette, a 16-year-old who finds it hard to love.",13m,Colette
390,--,--,--,--,--,33m,Threads of Remorse
391,9.3,--,Jim Vendiola,Dan BoldonAnnie SiffermannJim Vendiola,"Boy places ad. Girl responds to ad. Two twenty-something strangers decide to ditch work on the very same Tuesday, wondering where exactly a winter's day together might take them.",33m,Drift
392,--,--,Gabriel Bruskoff,R.R. Baker,Two young lovebirds pine over their perfect soulmates.,2m,Rick and Roy
393,7.2,--,Crystal Holt,Crystal Holt,God wants to bring about the second coming of Jesus to absolve mans new sins. Jesus does not believe man is worth saving.,30m,Crown Prince of Heaven
394,7.0,48%,James Keaton,James Keaton,A year after his wife leaves him; Jeff seeks solace in meeting women through lonely hearts dating. His attempts are emotionally unsuccessful and Jeff can't seem to move on. His denial manifests itself as a talking soft-toy pig that gives Jeff advice on his dating technique. But when Jeff meets a pretty girl in a sandwich shop; he realizes that he has promised to take ... Read all,14m,Lonely Hearts
395,--,--,Mady Muy,Jonathan Christian FernandezWil J. JacksonRebecca Valera,,9m,Say It Like You Mean It
396,8.5,--,Daniel Taylor,Daniel Taylor,A madcap comedy about a professor on the hunt for a stolen dog.,11m,Cat Eats Dog
397,--,--,Shay KuehlmannKate Roxburgh,Shay KuehlmannKate Roxburgh,When an arrogant self involved Jewish guy moves in with an clueless but sweet Australian girl his life becomes Topsy Turvy. Surrounded by a group of Anti - Hollywood misfits his superficial nature is challenge when he becomes incapacitated.,13m,Elephant
398,--,--,Eugenia Arteaga,Eugenia Arteaga,"Andres works as a draughtman, but what he really likes is drawing. Daniela looks for a drawer in order to illustrate the pornographic stories she writes.",15m,Algo que aprender
399,7.4,--,Jason Bognacki,Aline BognackiJason Bognacki,"A thrilling tale of love and jealousy, takes a supernatural turn when a crime of passion and greed becomes an inescapable nightmare.",4m,The White Face
400,--,--,Navin Ramaswaran,Dylan MacDonaldNavin Ramaswaran,A lonesome writer meets a dashing young man while having a drink at a jazz bar. Sparks ignite but is it love or just an infatuation?,12m,Love/Infatuation
401,--,--,Paul Stark,Paul StarkLisa Summers,"It's movie night for Jenni and Keith, a young couple exploring a new romance. But the evening turns sour when an intercepted text message from Keith's cell phone sends Jenni off on an irresistible investigation for information into the life of a boyfriend she hardly knows.",7m,The Other Girl
402,--,--,Joseph Osborn,Joseph Osborn,"Very Coen brothers-esque noir film set in the mid-1960s in rural America. The lives of an inquisitive and sensitive Waitress and a heavily armed and wounded Bag Man -- two lonely souls who seem to know just what the other needs -- are forever changed when their paths cross at The Kozy Cafe. Alexandra Smothers plays a healing soul who takes in the foreboding stranger, ... Read all",13m,Silent Crossroads
403,--,--,Martha Appelt,Martha AppeltMiles Anthony Hoare,"A comedy about a young but uptight Sam who wakes up one morning to find that her genitals are missing. Waiting to be seen by the preaching Doctor Love, she meets Alex in the waiting room, a handsome young man who is suffering from similar affliction. A prescription mistake results in both having each others genitals re-grow, which ensures they will meet again. Will th... Read all",15m,Asexual Healing
404,--,--,Yana Zosya,Yana Zosya,"Kat is overwhelmed by the power of love and yearning she feels for her long-distance boyfriend. The phone is her lifeline, yet his aloofness fuels her anticipation of pain. Frustrated, she makes a late-night visit to her friend Jack, who claims not to believe in love at all.",16m,Insurance
405,--,--,Naomi de Groot,Robin Hagens,,1m,Dromend over Tuschinski
406,7.4,--,Rob Feld,Rob Feld,"A Woman arrives on a barren highway where a mysterious Man waits, as he always has. He has things to offer, and she has things to trade, but what to choose?",13m,"Love, Lots of It"
407,8.4,--,Alfonso DíazLuis Ángel Pérez,Alfonso DíazLuis Ángel Pérez,"For some experts in human genetics the event is extraordinaire. That's because in the mixture of the human race, the strangest variation in the skin color, can come out without any advice. Sometimes it can be different from the progenitors. Cases like this happens between one in a million of births. Francisco Jose is the melanin's lost link.",3m,Pelirrojo/Negro (Rött hår/Svart)
408,--,--,Marina Shron,Marina Shron,"It's a last day of summer, and the last day of love in the life of two New York vagrants.",19m,Lullaby for Ray
409,8.2,--,Mani Nasry,Mani NasryAmanda JoyVanessa Tavares,A wondering young lady meets a young man from another world.,11m,Caroline
410,--,--,Dara Sklar,Dara Sklar,,17m,Fluid
411,--,--,Guy Norman Bee,George CaleodisAutumn Withers,"Getting by, breaking up, and the benefits of pineapple pizza.",7m,Autumn and George
412,7.4,--,Aidan Duffy,Aidan Duffy,"A boy born with a mirror for a face becomes an artist and finds love in this modern fable. His mother is from Earth, his father from a planet nineteen light years away. His name is Aron, but the world will know him as Mirrorman",15m,Mirrorman
413,--,--,Brian H. Teague,Glenn H. AllenBrian H. Teague,"Several months after the breakup of a longterm relationship, a man travels back to the city where the couple lived in an effort to get over the love of his life in a single night.",7m,Love's Got My Goat
414,--,--,Stefania Casini,Stefania Casini,,18m,Chiudi gli occhi e vedrai
415,6.5,--,Farhad Kosarnezhad,Farhad Kosarnezhad,"The experimental short film ""In the vague presence of time"" is a romance told in magical realism. A girl living in an old house, dreams about a man who is remembering his romance in the same house.",7m,In the Vague Presence of Time
416,--,--,Stefania Casini,Stefania Casini,,18m,Chiudi gli occhi e vedrai
417,6.5,--,Farhad Kosarnezhad,Farhad Kosarnezhad,"The experimental short film ""In the vague presence of time"" is a romance told in magical realism. A girl living in an old house, dreams about a man who is remembering his romance in the same house.",7m,In the Vague Presence of Time
418,5.2,--,Gianfranco Raglianti,Gianfranco Raglianti,Add a plot,34m,La vaca atada
419,--,--,Tatiana von Fürstenberg,Tatiana von Fürstenberg,"Shot in the tradition of a vintage holiday postcard, ""Tyrolean Riviera"" tells the story of an overly confident jet setter who delights in his own charm, and weaves a web of untruths in order to attract beautiful women to pay his way. The Hills are alive with the sounds of deception.",20m,Tyrolean Riviera
420,--,94%,Christopher Costa,Nathan Sage,Pillow Talk follows a girls' memory to a simpler time.,5m,Pillow Talk
421,8.3,--,Alexandros Zarbis,Zacharias Mavroeidis,Julienne is a young woman with sexual fantasy. Amandine is a young woman with sexual experience. Is fantasy or reality?,17m,Julienne & Amandine
422,6.5,94%,John Wynn,Moniqua PlanteJohn Wynn,"While laying in bed, a mysterious couple confronts their undeniable emotional and physical connection, but when their violent past collides with their peaceful present they come face to face with a dangerous future.",10m,Pillow Talk
423,--,67%,Scott GabrielElish Healy,Scott GabrielDavid GoldfrankElish Healy,"It's hard to find the right husband. Especially when you're cursed. Beautiful and bright, Ilona is quite the catch. But she has a peculiar problem. She can't seem to keep her fiances alive long enough to marry them. Suitors beware.",4m,One More Time
424,8.5,--,Andrew Traister,Pete KelleyAndrew Traister,"The constancy of love and devotion is a rare commodity yet one man passes through his life with the ever present connection to one woman. Through war, marriage, illness and finally death we see that the one we love is sometimes just out of reach but the love we feel for them is always within our grasp.",14m,Just Out of Reach
425,--,8%,Christopher Jordan Woodring,Christopher Jordan Woodring,"When a couple's inability to get pregnant threatens to tear apart their marriage, the wife takes it upon herself to reignite their lost passion.",15m,Backseat
426,--,--,Phillip Mayall,Patty Templeton,"Meet Max Glaester, aged 13, going on 30. Max likes to look out the window with his binoculars. Tonight he sees Savi, The Dame, and Atty the Itch; Savi is a predator that prowls the night and Max promptly falls in love and proposes marriage, Atty the Itch has just been released from prison and all he wants to do is boink his wife; unfortunately Savi has disrupted those... Read all",29m,8 Guns Over a Dead Girl
427,--,--,Ahmad Dugas,Ahmad Dugas,"During a difficult time in the marriage, a husband demonstrates to his wife how their wedding vows are not easily broken.",25m,Love Is...
428,--,--,Luís Filipe Costa,Luís Filipe Costa,Add a plot,--,Frente ao nosso espelho
429,7.4,--,Sasha Collington,Sasha Collington,Getting dumped always hurts. Even more so when your boyfriend has sent his fourteen-year-old brother to break the news.,12m,Lunch Date
430,--,--,Michael Viger,Catherine ColinMichael Viger,"During the Algerian war in the 60's, a french officer fall crazy in love with a married woman.",--,Les racines du ciel
431,--,--,Bryan Darling,Bryan Darling,"Eric must choose whether to stay with his polyamorous boyfriend, Conrad, after Conrad decides to share his love with another man; when is love not enough?",12m,Love Is Not Enough
432,--,--,David Grinberg,Keira Maameri,"Rumors are going around at Mid-school. Rania, a schoolgirl, is going with a guy who's not from the neighborhood. Her brother Elyas doesn't intend to remain inactive.",14m,Midspring Play
433,--,--,Stefan Najib,Stefan Najib,"The night before her marriage, a young woman goes on a surreal trip with a grumpy stranger, only to be faced with the question: Is he Mr. Right?",30m,Eine Nacht
434,7.5,--,Kirsten Lepore,Kirsten Lepore,A transoceanic conversation between two characters via objects in a bottle.,6m,Bottle
435,--,--,Marcello Bonini,Marcello Bonini,,38m,Uomo che legge
436,--,--,Lukás Buchar,Lukás Buchar,,32m,Sedm dní
437,--,--,Charles Peterson,Jose Rosete,"From controversial filmmaker Charles Peterson, comes an innovative short film that can only be told in split screen.",16m,Schism
438,7.5,--,Juan Pablo Zaramella,Juan Pablo ZaramellaGustavo Cornillón,"In a world controlled and timed by the light, a common man has a plan that could change the destiny.",6m,Luminaris
439,9.7,--,Justin Slosky,Justin Slosky,"Mr. K is a very special male escort who recreates himself, 'Vertigo'-style, into his wealthy female clients' lost lovers. In his heart, however, he remains faithful to his own lost love, who was kidnapped as a teenager and who he has dedicated his life to finding.",20m,Mr. K
440,5.7,--,Brandon Scott Touhey,Brandon Scott Touhey,"California's ultimate party boy Carter (Jonathon Grant) typically spends each day going to the clubs having a good time followed by returning to the apartment he shares with his older sister Rochelle (Angela Zivica), where he continues the party. Rochelle, having had enough of his endless drunken nights and ""sleepovers"" with every guy in the city, takes matters into h... Read all",15m,All I Ever Wanted
441,--,82%,Adam BradleyAmelia Mathews,Adam BradleyAmelia Mathews,"Kate has her vacation to Prague all planned out, but forgets her travel guide at the airport. Jackson discovers it and starts leaving notes for Kate in the places that she's circled as must-see. Despite her initial trepidation, Kate starts leaving notes for Jackson, and they play a game of hide-and-seek across the city. Their game culminates in a planned rendezvous at... Read all",7m,So Close
442,7.8,83%,Will Kuether,Peter A. Cross,A poetic journey of two women in search of love in an ever changing world.,7m,Shopping
443,8.0,--,Brian James Crewe,Marion Kerr,"David goes on a date with Hannah, a young woman, who isn't quite what she seems.",23m,Far
444,8.5,--,James Hartley,James Hartley,"Boy meets girl. Boy gives girl half a Tim Tam. Boy and girl marry. Girl marries other boy. Boy is confused. 'First Love' is the three minute monologue of Timmy, 8, and his first experiences with the opposite sex.",4m,First Love
445,7.1,--,Conor Finnegan,Conor Finnegan,A small bird with a fear of flying tries to avoid heading South for the winter.,10m,Fear of Flying
446,--,--,Zimran Lucero,Zimran Lucero,"A wounded pirate awakens to find himself in the care of an exotic native; leaving the young healer to choose between saving the man's life, or betraying her culture.",18m,Treasure of Kiosa
447,--,--,Ben Garchar,Ben Garchar,Two strangers. Late night. New York City.,39m,Broadway
448,5.7,--,Lasse Nielsen,Lasse NielsenBent Petersen,"Life can be frustrating for a 14-year-old boy in Denmark, where the age of consent is 15.",24m,Happy Birthday
449,--,33%,Jaclyn Gramigna,Jaclyn Gramigna,"What happens when a girl has a very private moment, in a very public place?",3m,Downtown
450,--,--,Paul Rothbart,Cooper CampbellPaul Rothbart,"When the wife of a successful writer/director of popular romantic comedies complains about the lack of romance in their marriage, her husband accommodates her the only way he knows how.",14m,Isn't It Romantic?
451,7.3,--,Jeremy Cohen,Jeremy CohenStephanie Hunt,A short film about what happens when you get too good at meditating.,14m,Dalai Lama
452,6.2,--,Louis Mandylor,Peter LancettLouis Mandylor,"A short film about a love that transcends time: A young supper club waitress is still living in the dreams of yesterday - the secret world that had belonged to her and Jack, the famous club pianist, her lost love. There is a photo on the club wall, however, that is changing. Only Persephone sees that Jack, in the photo, is slowly turning towards her.",9m,Persephone
453,7.2,--,Cameron Macgowan,Cameron Macgowan,"A love triangle between a man, a maiden and a monster.",4m,Liebe
454,6.3,--,Jose Mari Goenaga,Jose Mari Goenaga,"It is not a question of long conversations. It is not a question of living together for years. Sometimes, in a place where people pass each other by, in a matter of minutes you can find yourself connecting with someone else.",9m,Sintonía
455,--,--,Jan Santroch,Jan Santroch,"Alice and Tonda are trying to solve their marriage crisis more or less in the usual way. Their infidelities start to overwhelm them. They decide to sort things out right on the day of their wedding anniversary. Suddenly a man without guilt comes... Short film Sex, Lies and Flowers is a black dramatic irony, a mosaic story set in contemporary Prague during a single day... Read all",22m,Sex. Lies and Flowers
456,7.8,--,Burleigh Smith,Burleigh Smith,Melvin gives dating advice to his three-year-old son.,7m,The Things My Father Never Taught Me
457,--,--,Ludivine Large-Bessette,Ludivine Large-Bessette,And of an embrace follows the dance.,19m,Low
458,--,--,Matthias Maaß,Matthias Maaß,"Hearing impaired Anna orders a coffee in a hotel lobby, while the somewhat spirited and clumsy Max wants to impress her by using his very own sign language.",12m,Don't Kiss Me Twice
459,--,81%,Jerry J. CunninghamChristopher B. FlowersGary Powell,Jerry J. CunninghamLashun EllisChristopher B. Flowers,A man is forced to make a decision whether to support his family at the risk of losing his love and prospects of married life.,16m,Before Tomorrow
460,--,--,Pepa San Martín,Pepa San Martín,Hedda crosses the city. Petra wants to see a movie. Zazie cares the orchids. The three of them likes cherries.,10m,Gleisdreieck
461,--,--,Andrew Wilson,Andrew Wilson,"Love. For Shane, it is simply complicated.",9m,A True Love Story
462,--,--,Hannah Maia,Hannah Maia,Hannah's personal story of how love encouraged her to pull a heavy trailer across the worlds longest mountain bike trail. An adventurous honeymoon traversing the Rocky Mountains following Great Divide.,18m,Megamoon
463,7.4,100%,Flavio Alves,Flavio AlvesScott Alexander HessJeffrey Solomon,"For 50 years, Michael and Betty have been united by one guiding principle: no secrets. But when a provocative Tom of Finland doll triggers Michael's long-buried desires, Betty discovers that secrets have been part of their life all along.",17m,Tom in America
464,7.6,--,Erik Schmitt,Erik Schmitt,"Mia and Tim have been together forever. At least it feels like that. Seeking that which has become lost over the years, they invent a game - they each have to help the other one fulfill their dearest desire. No matter what it is.",15m,Forever
465,--,--,Dan Levy Dagerman,Elizabeth KimDan Levy DagermanSelina Ringel,A couples therapist struggles to save her own relationship when she stars on a reality show with her rock star husband.,19m,Real Love
466,6.3,--,Denis Theriault,Denis Theriault,A Hollywood heartthrob returns home to rekindle an old closeted relationship.,11m,I Am Syd Stone
467,--,--,Kenneth Marken,Kenneth Marken,"Since learning of her ex-husband's infidelity, Evelyn has spent eighteen lonely years committed solely to raising her four children as a single mom in a small Wyoming town. On the eve of welcoming all four home from college for Thanksgiving, she chances to meet Tom, a kind and handsome stranger at the grocery store, who confoundedly seems to awaken Evelyn's sleeping h... Read all",24m,That You Had Never Called
468,6.1,--,Jane Magnusson,Karolina Ramqvist,"'CUPCAKE' is a film about being separated by force. It is about the merciless march of time, about knowing the exact date your world will end and how you cope with it. Lena and Karin have known each other for six years. They are extremely close, but due to their pasts and various external circumstances, their relationship must end.",14m,Cupcake
469,6.5,--,Davy Chou,Davy Chou,"Phnom Penh, Cambodia. On Diamond Island, the country's pinnacle of modernity, two friends tell each other about the dreams they had the night before.",21m,Cambodia 2099
470,7.2,72%,James Ford Murphy,James Ford Murphy,A story that takes place over millions of years and is inspired by the beauty of tropical islands and the allure of ocean volcanoes.,7m,Lava
471,--,--,Phillip G. Carroll Jr.,Phillip G. Carroll Jr.,"On the night of his wife's birthday, Todd's relationship comes to its inevitable conclusion.",4m,A Slice of Life
472,--,--,Stanley Xu,Stanley Xu,A man's recollection of his ex-lover.,7m,Farewell
473,--,5%,William Inhyuk Hyoung,Taz de AlencarJadieNathan Sela,As the unique title of short movie shows something which is done forcibly by doing something against their will. Its theme is based on the meaning exactly like the title is reflecting. Where people bring a man to forcefully marry their sister. It is showing us the issue which is practiced in our societies but no one is standing against it. Oppressors are oppressing an... Read all,--,Abduction
474,7.2,--,Stefan Le Lay,Stefan Le Lay,,8m,La carte
