,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
348,6.2,--,John Gulager,Patrick MeltonMarcus Dunstan,Patrons locked inside a bar are forced to fight monsters.,1h 35m,Feast
349,7.8,--,Javier Chapa,Javier ChapaEddie HowellLaura Perez,Harvest of Redemption was inspired by a true story which occurred in the Texas Rio Grande Valley in the 1920's. It is a coming of age story about a young Latino's struggle as he grows up and attempts to overcome the resentment incurred after witnessing the brutal murder of his father as a young child. His journey is threaded with the very vivid and real colors of life... Read all,1h 35m,Harvest of Redemption
350,3.6,48%,Randal Kleiser,Timothy DolanJacob GrimmWilhelm Grimm,"Grandma is babysitting her two grandkids. The girl wants to go out, but grandma asks them to hear a story first. The kids accept if they can change aspects of the story such as replacing the wolf with a werewolf. Is there a catch?",1h 22m,Red Riding Hood
351,4.8,--,Corey Yuen,J.F. LawtonAdam GrossSeth Gross,"The world's best fighters are invited to DOA, an invitational martial arts contest. There, four female rival fighters will have to work together to uncover the secret that the organizer of the tournament is trying to hide.",1h 27m,DOA: Dead or Alive
352,5.4,36%,Glenn Standring,Glenn Standring,"The vampire myth is given a stylish 1960s treatment, where a human cop partners with a vampire cop to stop a vamp bent on creating a war between the two ""separate but equal"" races.",1h 30m,Perfect Creature
353,7.6,61%,Zack Snyder,Zack SnyderKurt JohnstadMichael B. Gordon,King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.,1h 57m,300
354,6.8,57%,Anders Morgenthaler,Mette HeenoAnders Morgenthaler,"Due to his sister's death, the 32 year old August returns and consequently abandons his profession as a missionary priest. His beloved sister Christina, who went from greatness to decay as the famous porn-star The Princess, is dead after years of drug abuse. She leaves behind her 5-year old daughter Mia, whom August feels obliged to take care of. Weighed down by grief... Read all",1h 22m,Princess
355,6.1,47%,Hal Hartley,Hal Hartley,"A ten-years-later continuation of Hal Hartley's ""Henry Fool"", where Fay Grim (Posey) is coerced by a CIA agent (Goldblum) to try and locate notebooks that belonged to her fugitive ex-husband (Ryan). Published in them is information that could compromises the security of the U.S., causing Fay to first head to Paris to fetch them ...",1h 58m,Fay Grim
356,6.3,69%,Dong-Wook LeeTommy Yune,Carl MacekTommy YuneThomas J. Bateman,"Picking up where the original series left off, Scott Bernard continues his search for Rick Hunter and the fate of the SDF-3.",1h 28m,Robotech: The Shadow Chronicles
357,5.6,58%,Max Makowski,Max Makowski,"An assassin is hired to kill the men responsible for kidnapping an important man's son. With every death, the killer gets closer to the last kidnapper's name.",1h 40m,One Last Dance
358,7.0,83%,Rachid Bouchareb,Rachid BoucharebOlivier Lorelle,"During WWII, four North African men enlist in the French army to liberate that country from German oppression, and to fight French discrimination.",2h 3m,Days of Glory
359,5.6,0%,Bruce Beresford,Stephen KatzJohn Darrouzet,"A father and his son attempt to bring in an assassin to the authorities, but his dangerous associates have other plans.",1h 36m,The Contract
360,5.0,--,Cheh Chang,Cheh Chang,"When tragedy befalls Taoist master Yu at the hands of power hungry general Suen Cheuk, the Taoist master's students, the Five Element Ninja, decide that revenge is their only option. However, if they are to have their vengeance they must first infiltrate the inner circle of the general's closest allies.",1h 32m,Ninja in Ancient China
361,6.4,--,Thomas J. Churchill,Thomas J. Churchill,"A new evil has arrived in the city, lurking in neighborhoods just like yours. Devour, a man with no conscience, a barbarian, a gangster, an entrepreneur, has come to finish some business. Forging a trail of drugs, extortion and brutal murder he infiltrates the justice system.When the truth is blinded and the justice is lost, one man pushed to the edge of madness is un... Read all",1h 34m,A System Devoured
362,5.9,60%,Lloyd Kaufman,Trent HaagaPatrick CassidyGabriel Friedman,"The Toxic Avenger must defend his friends from his own evil alternate universe doppelgänger, The Noxious Offender.",1h 49m,Citizen Toxie: The Toxic Avenger IV
363,3.4,36%,Leslie Libman,Timothy Scott BogartJames Hereth,A secret Black Ops rescue team made up of Gen X extreme sport athletes go to New Zealand to save a former member that has been kidnapped.,1h 18m,The Extreme Team
364,4.3,28%,Jesse V. Johnson,Jesse V. Johnson,"Jack Severino has no memory, all he knows is the brutal sport of Pit Fighting. When his past catches him up, he realizes he is not who he thought he was. For some men must fight for redemption.",1h 23m,Pit Fighter
365,4.2,14%,Art Camacho,Art CamachoR. Ellis Frazier,"Confessions of a Pit fighter is a character driven action film about regret, consequences and the triumph of the human spirit. Eddie Castillo is a quiet man. He has survived seven years of incarceration in the state pen and wants nothing more than to live out his life in relative tranquility. He moves in with you younger brother David who as a kid, idolized him. Casti... Read all",1h 35m,Confessions of a Pit Fighter
366,6.8,80%,Kunihiko YuyamaDarren Dunstan,Kathy PilonHideki SonodaJohn Touhey,"When Pikachu is taken to the Tree of Beginnings by the playful Mew, Ash Ketchum and friends are guided to the tree by Lucario, a time-displaced Pokémon who seeks answers regarding the betrayal of his master.",1h 43m,Pokémon: Lucario and the Mystery of Mew
367,5.0,32%,Axel Sand,Andreas BruneSven FrauenhoffSabine Leipert,"David Glover is a young, American man who is working as a courier at his uncle's company, ""Berling Express"". David is attracted to a female co-worker by the name of Jenny, who also happens to have feelings for him. During one of his courier jobs, the attractive Lara, who claims to be a policewoman, jumps into his car and David finds himself in an exchange of fire. Dav... Read all",1h 37m,Final Contract: Death on Delivery
368,4.8,--,Sam Akina,Sam Akina,"A hard boiled tale of bloody revenge that interweaves the stories of nine criminals. Hector Gonzales, a ruthless kingpin who has risen through the ranks over the last ten years and now stands on the verge of ruling the city; Bill Nguyen, a Vietnamese mafia boss; Abe Shanks, a black market organ dealer; Johnny Tran, a young Dai Ca within Nguyen's Viet mafia; Tommy Two ... Read all",1h 55m,"Bullets, Blood & a Fistful of Ca$h"
369,7.0,--,Neten Chokling,Neten ChoklingTenzing Choyang Gyari,"Milarepa is a tale of greed and vengeance - demons, magic, murder and redemption. It is the story of the man who became Tibet's greatest mystic.",1h 30m,Milarepa
370,4.6,--,Naoyuki Tomomatsu,Naoyuki TomomatsuChisato Ôgawara,Training mission turns to terror. A blood soaked battle against the living dead begins.,1h 15m,Zonbi jieitai
371,5.9,68%,Kunihiko YuyamaArmen Mazlumian,Satoshi TajiriJunichi MasudaKen Sugimori,"Our heroes must protect the Prince of the Sea, Manaphy, from the evil pirate Phantom, and return the young Pokémon to the Sea Temple with the help of the the People of the Water and Jackie the Pokémon Ranger.",1h 45m,Pokémon Ranger and the Temple of the Sea
372,6.5,--,Ray Brady,Ray Brady,"Aliens appear at the UN and invite Earth to join the Galactic Federation, there is a catch though, Earth has one year to send a team of it's best fighters to represent the planet in an unarmed combat tournament. The fate of the Earth depends on the tournaments outcome.",1h 30m,Intergalactic Combat
373,5.5,46%,Chris Lackey,Chad FiferChris Lackey,"Being a superhero is easy, but what if you are the Chosen One?",1h 19m,The Chosen One
374,7.7,--,James Mangold,Halsted WellesMichael BrandtDerek Haas,A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.,2h 2m,3:10 to Yuma
375,7.2,87%,Sergei Bodrov,Arif AlievSergei Bodrov,The story recounts the early life of Genghis Khan who was a slave before going on to conquer half the world in 1206.,2h 6m,Mongol
376,3.7,18%,Ryan Parrott,Nick CottonErick GosseSteve Rad,"Jason Boyer is a loose-cannon special agent brought in by a narcotics task force to bring down De La Cruz crime family lieutenant Bobby Leoni. A rising star in the criminal underworld, Leoni excels at drug trafficking, a skill offset only by his weakness for the fairer sex, most notably the trophy wife of his crime lord boss, Nick De La Cruz.",1h 33m,Loaded
377,3.8,4%,Uwe Boll,Doug TaylorJason RappaportDan Stroncak,"A man named Farmer sets out to rescue his kidnapped wife and avenge the death of his son, two acts committed by the Krugs, a race of animal-warriors who are controlled by the evil Gallian.",2h 7m,In the Name of the King: A Dungeon Siege Tale
378,6.5,36%,Jon Turteltaub,Marianne WibberleyCormac WibberleyGregory Poirier,Benjamin Gates must follow a clue left in John Wilkes Booth's diary to prove his ancestor's innocence in the assassination of Abraham Lincoln.,2h 4m,National Treasure: Book of Secrets
379,4.8,14%,Frederik Du Chau,Adam RifkinJoe PiscatellaCraig A. Williams,A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister.,1h 40m,Underdog
380,--,--,Omar Gvasalia,Omar Gvasalia,"In a desperate attempt to save his wife's life, Nestor Cerpa -- leader of the Peruvian Tupac Amaru Revolutionary Movement -- and his squad of commandos seized the Japanese ambassador's residence in Lima, holding dozens of foreign diplomats and businessmen hostage for 126 days.",1h 19m,Alka
381,5.2,50%,Sidney J. Furie,Sidney J. FurieGreg Mellott,A group of Marines return to Vietnam with a news crew to relive their tragic war experiences.,1h 53m,Going Back
382,5.7,--,Richard Gale,Richard GaleCraig Brewer,"Two med students on a road trip are falsely accused of murder by a corrupt local Sheriff, setting off a wild chase and a deadly comedy of errors. As they struggle to survive, every move the students make sends them deeper into trouble.",1h 30m,Pressure
383,3.3,--,Julian Gilbey,Julian Gilbey,"A relentlessly gritty action film, Reckoning Day takes its inspiration from modern day low-budget classics such as Evil Dead (Sam Raimi), Bad Taste (Peter Jackson) and El Mariachi (Robert Rodriguez), and gives it a uniquely British spin.",1h 45m,Reckoning Day
384,3.9,27%,Brad Martin,David Leitch,"In the spring of 1986, no one had heard of Frank Sledge. One year later, Bloodfight 2 was #1 at the box office... And a star was born.",1h 23m,Sledge: The Untold Story
385,3.7,40%,Neil Oseman,James ClarkeNeil Oseman,"Street sweeper Joe Fallow is approached by the ailing Grim Reaper who offers to train him as his replacement, becoming the new 'face of death'. Elsewhere in town, an evil force threatens to merge the worlds of Hell and Earth into one. And only Joe, assisted by an enigmatic supernatural bounty-hunter, can stop it from happening.",1h 38m,Soul Searcher
386,2.9,--,Lee Cipolla,Lee CipollaA.J. CipollaWarren Christophel,"20 year old kickboxers from opposite ends of Miami, one rich one poor, battle for triumph in sport and their own identities in this coming-of-age action/drama.",1h 43m,Harder They Fall
387,7.2,--,José Celestino Campusano,José Celestino Campusano,Add a plot,1h 1m,Legión - Tribus urbanas motorizadas
388,4.2,23%,Pearry Reginald Teo,Pearry Reginald TeoKeith Collea,"Michelle, an assassin to a new breed of killers (DNA Hackers), finds she has greater obstacles in her life... Family.",1h 36m,The Gene Generation
389,3.9,11%,Jon Keeyes,Jon Keeyes,"Two killers turn the tables on a trio of robbers when they find themselves in a hostage situation. Surrounded by the police, the robbers must become the heroes before the killers execute everyone.",1h 30m,Living & Dying
390,3.6,14%,Jesse V. Johnson,Jesse V. Johnson,"No emotion. No fear. No pain. They were the perfect soldiers to protect mankind - until the drone police became the perfect enemy. Tallis, a cyber-enhanced soldier, rescues a rebel beauty and teach her to fight and think like a machine.",1h 33m,The Last Sentinel
391,5.0,--,Sam Um,Todd Van HorneLauran JanesSam Um,"Ray, a young female master assassin with dark past, is hired by a mysterious aging hitman, Will. When she kills an innocent person by mistake and botches the job, she become the target of Will's deadly boss and the Korean government.",1h 30m,Fighting with Anger
392,3.3,9%,C. Roma,Ari GrahamBrook DurhamKevin Moore,Two aliens who crash on Earth must find a buried weapon that will destroy the planet and their own society if not stopped.,1h 36m,Showdown at Area 51
393,4.1,13%,Shimon DotanDolph Lundgren,Leopold St-PierreFrank Valdez,"A mercenary is hired to protect an expedition group while they search for a Tangka, a Buddhist artifact worth millions of dollars.",1h 34m,Diamond Dogs
394,6.5,49%,Aristomenis Tsirbas,Evan SpiliotopoulosAristomenis Tsirbas,"The peaceful alien planet Terra faces annihilation, as the homeless remainder of the human race sets its eyes on it. Mala, a rebellious Terrian teenager, will do everything she can to stop it.",1h 30m,Battle for Terra
395,3.3,--,Mark A. Reyes,Mark A. Reyes,An ex-military colonel and his fellow survivors must stand a chance against the alien race called Balangs who conquered their entire world.,1h 50m,Resiklo
396,--,--,John McDonald,Lydia McDonald,"The true story of the original hippie family who chose to live a back-to-nature dream on a remote, waterless mountaintop for 17 years during the Depression and World War II. But isolation and betrayal take their toll and ultimately destroy the desert paradise and the marriage.",57m,The Ghost Mountain Experiment
397,5.0,10%,Larry Bishop,Larry Bishop,"Two rival bikers gangs, the Victors and the Six-Six-Six's, refuel their decades-old rivalry.",1h 24m,Hell Ride
398,7.4,--,Jean-François Richet,Abdel Raouf DafriJean-François Richet,"The story of the notorious French gangster Jacques Mesrine, with the focus on his life and death as France's Public Enemy No. 1 in the 1970s.",2h 13m,Mesrine Part 2: Public Enemy Number 1
399,7.3,90%,John Woo,John WooKhan ChanCheng Kuo,The first chapter of a two-part story centered on a battle fought in China's Three Kingdoms period (220-280 A.D.).,2h 28m,Red Cliff
400,4.1,33%,Byron W. Thompson,Byron W. Thompson,"Elizabeth of Cooke (Joanna Pacula), a beautiful and valiant warrior returns from the Crusades to discover that her son Peter (Sander Kolosov) has been taken by Grekkor (Rutger Hauer), an ex-Lord wreaking havoc throughout the land. She sets out to locate and save Peter.",1h 32m,Warrior Angels
401,5.5,31%,David KeboRudi Liden,David KeboRudi Liden,"Four friends head to the desert to attend a winter rave. Instead, it turns into the trip to hell when they meet up with a couple of bad locals.",1h 36m,Mojave
402,4.6,32%,Byron Werner,Stephen Johnston,"In 1958 Nebraska 19 year old garbageman Charles Starkweather goes on a murder spree with his 14 year old girlfriend Caril Ann Fugate killing 11 people in three months, introducing America to spree killing.",1h 32m,Starkweather
403,5.1,--,Karu Pazhaniappan,Karu Pazhaniappan,A student starts to murder corrupt politicians in order to foil their plans of deceive people. But he has a personal matter with them as well.,1h 52m,Sivappathikaaram
404,4.7,--,Mikhail Shevchuk,Mikhail Shevchuk,Add a plot,1h 40m,Khronika Ada
405,3.7,--,Hansal Mehta,Hansal Mehta,"After losing his love to the son of a gangster, a loyal gang-member must try and protect his family.",1h 53m,Raakh: A Poem Masked in Blood
406,6.6,--,Christopher Farley,Christopher Farley,"In a remote forest, Astrophysicist Dr. Adam Gaines and his homemade robotic assistant Jimbot recover a 3.5 billion year old meteorite containing an alien organism that may hold the secrets to the universe. What they don't realize is that a mysterious terrorist named Gremlo Flugg and his band of ""Fluggmen"" also seek the ancient contents of the meteorite so they can car... Read all",min--,Atom Nine Adventures
407,6.1,--,Aki AleongGeqi Li,Aki AleongJames Taku LeungTiago Mesquita,"1870's America. A Chinese immigrant falsely accused of murdering a white woman is viciously hunted down; he'll have to prove his innocence in a time when people of color had ""no legal rights"" and could be bought and sold for a profit.",1h 30m,Chinaman's Chance: America's Other Slaves
408,5.1,--,Lance Doty,Max BrandLance Doty,Tale of vengeance -- outlaw style -- as Red Pierre hunts down legendary gunman Bob McGurk to avenge the murder of his Mother and Father.,1h 50m,Shoot First and Pray You Live (Because Luck Has Nothing to Do with It)
409,5.8,50%,Marc Gracie,Chris ThompsonMarc Gracie,A man hunts down buried treasure in the Australian outback from World War II with the help of an unlikely accomplice.,1h 14m,The Tumbler
410,6.3,--,Carlos González Morantes,Carlos González MorantesCésar Jaime,Add a plot,1h 30m,Crepúsculo rojo
411,4.9,40%,Richmond Riedel,Richmond Riedel,5 friends on a fishing trip discover a hidden training camp for homegrown terrorists.,1h 37m,Target Practice
412,4.0,--,Marcelo Galvão,Tony BellottoMarcelo Galvão,"Detective Remo Bellini gets pulled into a web of death and mysteries that takes him to a world of illusions where everything is a self-created fantasy. He's taken by this evil inside that makes him lose a sense of reality with visions, anguish. and loneliness--everything takes him down a path of no return. He can't understand what's happening, but the deaths surroundi... Read all",1h 26m,Bellini e o Demônio
413,6.3,--,Michael Fredianelli,Michael Fredianelli,A private investigator is hired to retrieve an important tape among the Yakuza in a dystopian future policed by demons.,1h 54m,Xenobites
414,3.5,11%,James Richards,Avelino 'El Rico' LescotJames RichardsPeter West,"Life on the wild side sometimes has its own way in regulating or instigating consciousness awakening on its most devoted disciple. Bobby Delgado, undefeated MMA World Champion (of an elusive and clandestine underworld tournament of Mixed Martial Arts) is incarcerated for eight years after accidentally killing his opponent. During this period of purgatory, Bobby experi... Read all",1h 34m,Among Dead Men
415,5.9,--,Mark Aquilina,Mark Aquilina,"Addiction is about Bronson, a street smart cop, who is attacked and infected with a deadly drug called Xtreme. Like thousands of other victims, her days are numbered. Frustrated with working in a city that has become a haven for dealers, addicts and other degenerates, and feeling powerless as a cop to combat the drug epidemic, she turns vigilante and wages her own war... Read all",min--,Addiction
416,6.2,51%,David Bowers,Osamu TezukaDavid BowersTimothy Harris,"When an android replica of a boy is rejected by his aggrieved creator, he goes off to find his own identity in an adventure that would make him the greatest hero of his time.",1h 34m,Astro Boy
417,6.4,69%,Michael SpierigPeter Spierig,Michael SpierigPeter Spierig,"In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vamps on a way to save humankind.",1h 38m,Daybreakers
418,6.0,40%,Scott Mann,Gary YoungJonathan FrankNick Rowntree,"A tournament is watched by dozens of wealthy men betting on which one of the 30 assassins will survive the next 24 hours ""kill or die"" and claim the USD10,000,000 prize. It takes place in an English town with plenty of CCTVs.",1h 35m,The Tournament
419,6.0,71%,Nicolas Winding Refn,Nicolas Winding RefnRoy JacobsenMatthew Read,"Forced for some time to be a fighting slave, a pagan warrior escapes his captors with a boy and joins a group of Crusaders on their quest to the Holy Land.",1h 33m,Valhalla Rising
420,3.5,32%,Zachary Weintraub,Zachary Weintraub,A slave dancer is freed from her Roman masters by an Amazon warrior and is trained as an Amazon warrior and seeks vengeance on the ambitious corrupt Roman general who attacked her village and slain her family.,1h 34m,Amazons and Gladiators
421,3.0,--,Brian Trenchard-Smith,Richard Manning,A band of 16th century conquistadors must fight for their lives when they realize they're going to be served as sacrifices to a god-like T-Rex.,1h 26m,Tyrannosaurus Azteca
422,2.2,--,J. Neil Schulman,J. Neil Schulman,"In this action comedy, Jack Goldwater, an IRS agent on loan to the Federal Air Marshal Service, is relieved of field duty after insulting a powerful U.S. Senator, and finds himself exiled to a humiliating desk job in Nevada as the federal receiver managing a legal brothel in tax default, where -- with the help of the brothel Madam, Lady Magdalene -- he uncovers an Al ... Read all",1h 56m,Lady Magdalene's
423,3.2,16%,Matthew Hope,Matthew Hope,The year is 2015 and overpopulation and famine have plunged our planet into chaos and one desperate survivor finds himself being hunted and pursued by hordes of rage-crazed zombies.,1h 29m,The Vanguard
424,4.6,14%,Justin Rhodes,Ric MoxleyJustin Rhodes,A CIA assassin attempts to break out of the contract killing business to try to lead a normal life.,1h 26m,Contract Killers
425,4.3,18%,Timothy Friend,Timothy Friend,"After a heist goes wrong, outlaw couple Bonnie and Clyde crash a mansion inhabited by the recently revived Dracula. When gangsters meet vampires, there's bloody hell to pay.",1h 31m,Bonnie & Clyde vs. Dracula
426,4.7,48%,Marc Price,Marc Price,Our hero Colin is bitten by a Zombie; he dies and returns from the dead. We follow him as he wanders through suburbia during the throes of a cadaverous apocalypse.,1h 37m,Colin
427,8.0,--,Michael D. D'Andrea,Michael D. D'Andrea,"On the outskirts of a small town sits an abandoned psychiatric hospital. A constant visitor there is Chet, a misunderstood artist whose obsession with the hospital is fueled by the memory of his Mother, who died there years earlier. The isolation of Chet's existence starts to change when he is reunited with his boyhood friend, Ron, who reminds Chet of happier times, d... Read all",1h 48m,Peripheral Vision
428,--,--,Wilco C. Rullens,Siddhart JaipalWilco C. Rullens,"Pornproducer Chuck McFluff is killed on the set of his latest movie. When macho cop Wilcovi Dudikoff is put on the case, he soon discovers that porn-star Siddhart Seagal is the next target. Dudikoff now has to join forces with porn-star Eefje van de Woude to protect Seagal and a wild action-packed ride of singing, dancing, romance and explosive action ensues.",59m,Goulash
429,4.8,--,Jeff Celentano,Vincent Campanella,A troubled lawyer takes on a high profile murder case that forces him to come to terms with his own past.,1h 33m,Breaking Point
430,6.9,--,Tung-Shing Yee,Tung-Shing YeeTin-Nam Chun,A simple Chinese immigrant wages a perilous war against one of the most powerful criminal organizations on the planet.,1h 59m,Shinjuku Incident
431,5.1,19%,James Cotten,Art CamachoR. Ellis Frazier,The unstable new kingpin of a Tijuana drug cartel is targeted by an assassin for elimination.,1h 35m,The Line
432,4.6,19%,Michael Stokes,Michael Stokes,"While trying to get their lives back on track after the loss of their four year old son, Bryn and Paul Shaw move to the charming old Beacon Apartments. Bryn begins seeing a ghostly little boy skulking around the building. With the help of an eccentric young professor and a tough old beat cop, Bryn tries to uncover the details of the boy's death. She hopes that freeing... Read all",1h 39m,The Beacon
433,4.6,33%,Adam Gierasch,Jace AndersonAdam GieraschJoe Augustyn,"A group of kids go to a Halloween party, only to have to face down a group of demons.",1h 33m,Night of the Demons
434,3.4,--,Robert Conway,Robert Conway,"There isn't any law, no good guys; only the bad and the worse. Frank Harden is no stranger to the unlawful west, he is a killer. However, because of a tragic event, he must battle his own worst enemy, and Hell couldn't be much worse.",1h 30m,Redemption
435,3.7,56%,Raoul W. Heimrich,Sabine LeipertJulia Neumann,When a young musician and his wife become witness of a bank robbery they get in the midst of a political conspiracy with the risk of losing their lives.,1h 30m,Fire!
436,3.4,23%,Gary Jones,Tony KandahSean Rourke,"A man has been trained in a deadly form of hand-to-hand combat using ballistics and firearms. He is one of the few Americans who has perfected it, which makes him the CIA's best weapon against International Terrorism.",1h 30m,Ballistica
437,6.4,--,Ayar Blasco,Ayar BlascoMartín Castro,"What's the state of society and youth culture, twenty years after the nuclear apocalypse? Well, more or less like this in Buenos Aires. Black humor, nasty words and intelligent rubbish in a unique cartoon for adults.",1h 12m,El sol
438,7.4,--,Vincent Cortez,Vincent Cortez,"After taking an innocent life, a hit-man's night takes a dangerous turn, facing violence and the supernatural. His only chance at redemption rests in the ghosts of a troubled young woman and a sadistic psychopath.",1h 32m,The Hush
439,3.2,12%,Gregory Connors,Gregory Connors,The eight remaining survivors of a secret research facility barricade themselves away from a horde of ancient and deadly creatures.,1h 37m,The Dark Lurking
440,4.1,11%,Jean Rollin,Jean-Claude Roy,"Two cops try to stop a mysterious serial killer dubbed ""Car Woman"" after the toy car she always leaves next to her victims in this surreal slasher.",1h 29m,Killing Car
441,3.7,--,Cay Hume,Michael ChambosseCay Hume,Add a plot,1h 55m,Top Mission - Im Netz des Todes
442,7.8,--,Marcus Aurelius,Marcus AureliusSteve MontoyaLonnie Schuyler,"ALMOST RELATED Synopsis: Almost related is an action packed, erotic comedy thriller that profiles the obscure intricacies of ancestral Japanese assassins. Almost Related highlights a series of bizarre murders occurring in the pursuit to acquire the Kuji Denjo Scrolls. A legacy of an ancient civilization known as the Weirding Clan, set in the backdrop of erotic setting... Read all",min--,Almost Related
443,4.7,--,Michael Kallio,Michael KallioOliver Theess,A father has one mission: Save the life of his little girl.,1h 26m,Koreatown
444,7.0,--,Ziad Ahmed,Ziad Ahmed,A young Moroccan man fulfills his dream of going to America only to find himself caught in a triangle of two warring mafia families and the FBI.,2h 15m,Real Premonition
445,5.3,--,Alain Desrochers,Benoît GuichardAlain Desrochers,"Max leads a good life with Alice and their son Théo; that is until Alice is threatened with death while waiting for a heart transplant. Max promises Théo that he will save Alice, but to keep his word he must find a heart, and fast. Since time is running out and he must find a solution, Max decides to reconnect with his troubled past. His decision will change his life ... Read all",1h 45m,Nitro
446,4.6,--,Sven Knüppel,Sven Knüppel,"An action-story set in the ruins of future Babylon. In this war torn megalopolis a group of people struggles for survival. An artist tries to save her lover, a politician his integrity, a sportsman his dignity, a merchant his money and a cab driver his organs. But as all these people fight, love, trick and run for their lives in an epic conflict, they discover one sol... Read all",1h 40m,Taiketsu
447,3.3,--,Bill RogersBill SchreiberR. Douglas Zipperer,Wilson HawthorneBill Schreiber,Four young women tourists are hunted by ruthless woodsmen in the Florida Everglades.,1h 28m,Blackwater
448,3.1,11%,Bob Ahmed,Bob Ahmed,"When a female assassin is sent to the US to kill the last living heir to the modern day Himalayan Kingdom, royal solider is also sent to protect her. When he is face to face with the assassin his duty to the Kingdom becomes compromised. As they battle, secrets are uncovered and the line between good and evil is erased. Only one mission can be completed and only one pe... Read all",1h 30m,Royal Kill
449,4.9,38%,Neil Stephens,Bruce Weinfeld,A jock and a social misfit accidentally switch bodies after a freak accident.,1h 30m,All Screwed Up
450,2.8,--,Len Kabasinski,Len KabasinskiBradley S. Thompson,"After WWIII has devastated the USA, a small band of female warriors attempt to survive long enough to make it to the last city left. The problem is dictator Rollins doesn't want her city overpopulating so she sends out her team of mercenaries to hunt and eliminate any ""survivors"" in the wastelands. The females, along with the help of a man out to avenge the death of h... Read all",1h 28m,Warriors of the Apocalypse
451,3.8,36%,Conrad GloverPat Cerrato,John King Fiore,"Joey Demarco has just spent the last fifteen years in prison and wants nothing to do with his former life. However, revenge is inevitable in a life of crime.",1h 26m,Twists of Fate
452,5.7,44%,Jeff King,Frank Hannah,"An ex-con battles it out in the cage to pay for the operation that would save the daughter of his victim. Along the way he finds fatherly love, and friendship, in the most unlikely of places.",1h 42m,Damage
453,4.3,--,Alexander KominekPeter Kominek,Alexander KominekPeter KominekWilliam Shakespeare,"A sequel to Shakespeare's Twelfth Night, set as a modern-day mafia thriller film.",1h 38m,Malvolio
454,8.5,--,Damon DidditNatural Langdon,Damon DidditNatural Langdon,Four parallel stories converge in one of Brooklyn New York's most notorious neighborhoods.,1h 34m,Bullets Over Brownsville
455,3.6,--,Christopher J. Martin,Christopher J. Martin,Meltdown is a action/adventure film about a FBI agent who goes deep undercover to bring down a crime syndicate. When his cover is blown the mob and FBI want him dead. His only hope of survival is a female agent who is willing to break the rules to help save his life. Out numbered and out gunned it is a deadly fight to the finish.,1h 30m,Meltdown
456,3.8,21%,Kim Bass,Kim Bass,"Best friends fly home-built, high-tech planes to deliver drugs from Mexico to California in order to fund their Hollywood life-style.",1h 53m,Kill Speed
457,4.9,--,Fouad Mikati,Sam LevinsonBrian Watanabe,A battle ensues among groups of government spy teams in an underground facility after their boss is assassinated.,1h 27m,Rogues Gallery
458,5.7,74%,Howard J. FordJonathan Ford,Howard J. FordJonathan Ford,"An American mercenary, the sole survivor of a plane crash, has to run the gauntlet across Africa, battling with the living dead.",1h 45m,The Dead
459,5.1,41%,Brendon O'Loughlin,Rishi OpelFreddie ConnorSheraiah Larcher,"The Baseline is the centre of the East London grime club scene and the queue regularly stretches around the block. Danny works on the door - breaking up fights and managing drunk kids. However, when he rescues Terry, the club owner and local gang leader, from a hitman, Danny is suddenly plunged deep into an underworld he had tried so hard to avoid. Danny is promoted t... Read all",1h 36m,Baseline
460,6.9,--,K.S. Ravikumar,R. SarathkumarKushbooMeena,A wealthy man is known and revered for his just nature all over the region. His brother is married to an arrogant girl while there are others who are continuously plotting against this family.,min--,Nattamai
461,5.5,29%,B. Scott O'Malley,Steven DarancetteB. Scott O'Malley,"The end is here. Civilization has collapsed. Technology has been forgotten, and History is Hearsay. Slangman is the smartest man in the known world. Together with the mute, spear-wielding Scotsman known as Atlatl and the beautiful yet dim actress, Femme, he must find The Source, a legendary oracle of ancient technology. But the evil archaeologist Dr. Obvious conspires... Read all",1h 13m,Bleak Future
462,2.5,--,Amir Valinia,Tony FaiaDan GarciaSheldon Robins,Set in post hurricane New Orleans. A brutal Mexican drug lord busts out of jail to retrieve the $15 million that his girlfriend is hiding. Can he find the girl and the cash before the cops track him down?,1h 23m,Lords of the Street
463,6.9,--,David T. Krupicz,David T. Krupicz,"Archon Defender follows the path of a young woman, Colette, as she seeks her way through adversity to redemption, as the world she once knew is torn apart by war and tyranny. The Empress Lucia has risen to power in Echelon, and is systematically persecuting the Shard Sensitive, and all who opposes her power. Orphaned while fleeing from Lucia's Regime, Colette seeks re... Read all",1h 10m,Archon Defender
464,5.5,--,Adam Green,Adam Green,"Marybeth escapes the clutches of the bayou-butcher Victor Crowley and returns to the swamp with an army of hunters and gunmen, determined to end Crowley's reign of horror once and for all.",1h 25m,Hatchet II
465,4.0,--,Peng Zhang Li,Peng Zhang LiTodd McGorry,A Shaolin Monk comes to the United States to take care of his deceased brother's son. He establishes a school with a former student who leads him into trouble with the Russian Mafia.,1h 33m,Last Kung Fu Monk
